id,method,dataset,paramters,accuracy,time
0,watershed,SSL1,NA,0.984179850124896,0.25545811653137207
1,IFT-SUM,SSL1,NA,0.9700249791840133,0.09302639961242676
2,RW,SSL1,beta=1.0,0.9891756869275604,0.01194906234741211
3,RW,SSL1,beta=3.0,0.9900083263946711,0.009172677993774414
4,RW,SSL1,beta=5.0,0.9900083263946711,0.009157896041870117
5,PW,SSL1,beta=1.0:k=1,0.9891756869275604,0.9716758728027344
6,PW,SSL1,beta=1.0:k=3,0.9492089925062448,1.4581875801086426
7,PW,SSL1,beta=1.0:k=5,0.9275603663613655,1.8253436088562012
8,PW,SSL1,beta=1.0:k=10,0.8942547876769359,2.537553071975708
9,PW,SSL1,beta=3.0:k=1,0.9891756869275604,0.9701871871948242
10,PW,SSL1,beta=3.0:k=3,0.9492089925062448,1.4457964897155762
11,PW,SSL1,beta=3.0:k=5,0.9308909242298085,1.9148051738739014
12,PW,SSL1,beta=3.0:k=10,0.9009159034138218,2.5045113563537598
13,PW,SSL1,beta=5.0:k=1,0.9891756869275604,0.9665310382843018
14,PW,SSL1,beta=5.0:k=3,0.9500416319733556,1.4195215702056885
15,PW,SSL1,beta=5.0:k=5,0.9283930058284763,1.928701639175415
16,PW,SSL1,beta=5.0:k=10,0.9092422980849292,2.6963284015655518
17,SVM,SSL1,C=0.1,0.5104079933388843,0.14118504524230957
18,SVM,SSL1,C=1.0,0.8701082431307244,0.1359870433807373
19,SVM,SSL1,C=3.0,0.9500416319733556,0.1095893383026123
20,1NN,SSL1,NA,0.9700249791840133,0.15790152549743652
21,RFC,SSL1,max_depth=3,0.9600333055786844,0.14734101295471191
22,RFC,SSL1,max_depth=4,0.9575353871773522,0.16123104095458984
23,RFC,SSL1,max_depth=5,0.9608659450457951,0.17058825492858887
24,RFC,SSL1,max_depth=6,0.9725228975853455,0.1828446388244629
25,RFC,SSL1,max_depth=7,0.9708576186511241,0.1868734359741211
26,RFC,SSL1,max_depth=8,0.9666944213155704,0.19492387771606445
27,RFC,SSL1,max_depth=9,0.9666944213155704,0.1968858242034912
28,RFC,SSL1,max_depth=10,0.9666944213155704,0.19724464416503906
29,RFC,SSL1,max_depth=11,0.9750208159866778,0.19902992248535156
30,RFC,SSL1,max_depth=12,0.9733555370524563,0.20073533058166504
31,RFC,SSL1,max_depth=13,0.9708576186511241,0.20026397705078125
32,RFC,SSL1,max_depth=14,0.9708576186511241,0.19724321365356445
33,RFC,SSL1,max_depth=15,0.9725228975853455,0.1983170509338379
34,RFC,SSL1,max_depth=16,0.9666944213155704,0.2014458179473877
35,RFC,SSL1,max_depth=17,0.9708576186511241,0.1995072364807129
36,RFC,SSL1,max_depth=18,0.9733555370524563,0.19950151443481445
37,RFC,SSL1,max_depth=19,0.9650291423813488,0.20038056373596191
38,RFC,SSL1,max_depth=20,0.9666944213155704,0.20194125175476074
39,Ensemblewatershed,SSL1,num_features=20,0.9875104079933389,26.229132175445557
40,Ensemblewatershed,SSL1,num_features=30,0.9866777685262281,26.469602584838867
41,Ensemblewatershed,SSL1,num_features=50,0.9875104079933389,26.82666540145874
42,watershed,SSL2,NA,0.9658333333333333,0.2850759029388428
43,IFT-SUM,SSL2,NA,0.9466666666666667,0.10000896453857422
44,RW,SSL2,beta=1.0,0.9091666666666667,0.02013230323791504
45,RW,SSL2,beta=3.0,0.93,0.07055974006652832
46,RW,SSL2,beta=5.0,0.8991666666666667,0.0264432430267334
47,PW,SSL2,beta=1.0:k=1,0.9033333333333333,1.1177396774291992
48,PW,SSL2,beta=1.0:k=3,0.8775,2.0841729640960693
49,PW,SSL2,beta=1.0:k=5,0.8191666666666667,2.6544010639190674
50,PW,SSL2,beta=1.0:k=10,0.7533333333333333,4.024758577346802
51,PW,SSL2,beta=3.0:k=1,0.9033333333333333,1.083686113357544
52,PW,SSL2,beta=3.0:k=3,0.8766666666666667,2.0421385765075684
53,PW,SSL2,beta=3.0:k=5,0.8166666666666667,2.6229300498962402
54,PW,SSL2,beta=3.0:k=10,0.7575,3.915698766708374
55,PW,SSL2,beta=5.0:k=1,0.9033333333333333,1.086052417755127
56,PW,SSL2,beta=5.0:k=3,0.8766666666666667,2.0357255935668945
57,PW,SSL2,beta=5.0:k=5,0.8175,2.5846059322357178
58,PW,SSL2,beta=5.0:k=10,0.7625,4.1266539096832275
59,SVM,SSL2,C=0.1,0.8,0.06933379173278809
60,SVM,SSL2,C=1.0,0.8325,0.06790518760681152
61,SVM,SSL2,C=3.0,0.9058333333333334,0.06282281875610352
62,1NN,SSL2,NA,0.9466666666666667,0.15906858444213867
63,RFC,SSL2,max_depth=3,0.8358333333333333,0.14588713645935059
64,RFC,SSL2,max_depth=4,0.8441666666666666,0.16201519966125488
65,RFC,SSL2,max_depth=5,0.8533333333333334,0.1724705696105957
66,RFC,SSL2,max_depth=6,0.8616666666666667,0.18642520904541016
67,RFC,SSL2,max_depth=7,0.8741666666666666,0.1921699047088623
68,RFC,SSL2,max_depth=8,0.8641666666666666,0.19588041305541992
69,RFC,SSL2,max_depth=9,0.8691666666666666,0.19845867156982422
70,RFC,SSL2,max_depth=10,0.8733333333333333,0.2025892734527588
71,RFC,SSL2,max_depth=11,0.875,0.2026073932647705
72,RFC,SSL2,max_depth=12,0.8708333333333333,0.20354008674621582
73,RFC,SSL2,max_depth=13,0.8658333333333333,0.19939780235290527
74,RFC,SSL2,max_depth=14,0.8616666666666667,0.206925630569458
75,RFC,SSL2,max_depth=15,0.8733333333333333,0.202988862991333
76,RFC,SSL2,max_depth=16,0.8758333333333334,0.20579981803894043
77,RFC,SSL2,max_depth=17,0.8641666666666666,0.20622587203979492
78,RFC,SSL2,max_depth=18,0.87,0.2055814266204834
79,RFC,SSL2,max_depth=19,0.865,0.20940399169921875
80,RFC,SSL2,max_depth=20,0.8666666666666667,0.20041227340698242
81,Ensemblewatershed,SSL2,num_features=20,0.9158333333333334,29.95661234855652
82,Ensemblewatershed,SSL2,num_features=30,0.9216666666666666,29.836052417755127
83,Ensemblewatershed,SSL2,num_features=50,0.9358333333333333,30.089935302734375
84,watershed,SSL3,NA,0.995,0.7901918888092041
85,IFT-SUM,SSL3,NA,0.9633333333333334,0.21843457221984863
86,RW,SSL3,beta=1.0,0.7841666666666667,0.028712034225463867
87,RW,SSL3,beta=3.0,0.8983333333333333,0.1840038299560547
88,RW,SSL3,beta=5.0,0.95,0.41524434089660645
89,PW,SSL3,beta=1.0:k=1,0.6641666666666667,2.8185577392578125
90,PW,SSL3,beta=1.0:k=3,0.5083333333333333,4.5663347244262695
91,PW,SSL3,beta=1.0:k=5,0.5016666666666667,6.521108627319336
92,PW,SSL3,beta=1.0:k=10,0.49,10.597648859024048
93,PW,SSL3,beta=3.0:k=1,0.6641666666666667,2.806229591369629
94,PW,SSL3,beta=3.0:k=3,0.51,4.657029867172241
95,PW,SSL3,beta=3.0:k=5,0.5008333333333334,6.511322498321533
96,PW,SSL3,beta=3.0:k=10,0.4925,11.164286851882935
97,PW,SSL3,beta=5.0:k=1,0.6641666666666667,2.793431282043457
98,PW,SSL3,beta=5.0:k=3,0.5116666666666667,4.636810541152954
99,PW,SSL3,beta=5.0:k=5,0.49833333333333335,6.795306444168091
100,PW,SSL3,beta=5.0:k=10,0.495,10.476250171661377
101,SVM,SSL3,C=0.1,0.5191666666666667,0.1386556625366211
102,SVM,SSL3,C=1.0,0.5525,0.138749361038208
103,SVM,SSL3,C=3.0,0.56,0.14005351066589355
104,1NN,SSL3,NA,0.9633333333333334,0.10365629196166992
105,RFC,SSL3,max_depth=3,0.8825,0.14762163162231445
106,RFC,SSL3,max_depth=4,0.905,0.16572904586791992
107,RFC,SSL3,max_depth=5,0.9091666666666667,0.1737513542175293
108,RFC,SSL3,max_depth=6,0.9175,0.18070602416992188
109,RFC,SSL3,max_depth=7,0.9091666666666667,0.1881732940673828
110,RFC,SSL3,max_depth=8,0.9283333333333333,0.19154787063598633
111,RFC,SSL3,max_depth=9,0.9258333333333333,0.19069314002990723
112,RFC,SSL3,max_depth=10,0.9216666666666666,0.19479894638061523
