id,method,dataset,paramters,accuracy,time
1305,RW,SSL4,beta=3.0,0.5125,0.011790752410888672
1306,RW,SSL4,beta=5.0,0.584375,0.0055201053619384766
1346,RW,SSL5,beta=1.0,0.7541666666666667,0.013379096984863281
1347,RW,SSL5,beta=3.0,0.7541666666666667,0.013267040252685547
1348,RW,SSL5,beta=5.0,0.7541666666666667,0.012865304946899414
1388,RW,SSL6,beta=1.0,0.7608333333333334,0.04338550567626953
1389,RW,SSL6,beta=3.0,0.8775,0.5216858386993408
1390,RW,SSL6,beta=5.0,0.9066666666666666,0.6890110969543457
1430,RW,SSL7,beta=1.0,0.7843463780183181,0.01307225227355957
1431,RW,SSL7,beta=3.0,0.7843463780183181,0.012779951095581055
1432,RW,SSL7,beta=5.0,0.7843463780183181,0.012674808502197266
1472,RW,SSL1,beta=1.0,0.9716902581182348,0.01226806640625
1473,RW,SSL1,beta=3.0,0.9708576186511241,0.009518623352050781
1474,RW,SSL1,beta=5.0,0.9708576186511241,0.009429216384887695
1514,RW,SSL2,beta=1.0,0.875,0.020841121673583984
1515,RW,SSL2,beta=3.0,0.8958333333333334,0.07757163047790527
1516,RW,SSL2,beta=5.0,0.8666666666666667,0.025907516479492188
1556,RW,SSL3,beta=1.0,0.8033333333333333,0.03054499626159668
1557,RW,SSL3,beta=3.0,0.9108333333333334,0.18823599815368652
1558,RW,SSL3,beta=5.0,0.9675,0.4347267150878906
1598,RW,SSL4,beta=1.0,0.5,0.009096145629882812
1599,RW,SSL4,beta=3.0,0.490625,0.01187276840209961
1600,RW,SSL4,beta=5.0,0.490625,0.006075382232666016
1640,RW,SSL5,beta=1.0,0.7308333333333333,0.014707803726196289
1641,RW,SSL5,beta=3.0,0.7308333333333333,0.014513015747070312
1642,RW,SSL5,beta=5.0,0.7308333333333333,0.01397085189819336
1682,RW,SSL6,beta=1.0,0.7841666666666667,0.04224348068237305
1683,RW,SSL6,beta=3.0,0.885,0.43440794944763184
1684,RW,SSL6,beta=5.0,0.9225,0.6802332401275635
1724,RW,SSL7,beta=1.0,0.6519567027477102,0.012661933898925781
1725,RW,SSL7,beta=3.0,0.6519567027477102,0.012862205505371094
1726,RW,SSL7,beta=5.0,0.6519567027477102,0.012623310089111328
1766,RW,SSL1,beta=1.0,0.97751873438801,0.012121915817260742
1767,RW,SSL1,beta=3.0,0.9825145711906744,0.009569644927978516
1768,RW,SSL1,beta=5.0,0.9825145711906744,0.009760856628417969
1808,RW,SSL2,beta=1.0,0.885,0.026464223861694336
1809,RW,SSL2,beta=3.0,0.8933333333333333,0.09115457534790039
1810,RW,SSL2,beta=5.0,0.8825,0.026880502700805664
1850,RW,SSL3,beta=1.0,0.77,0.03088068962097168
1851,RW,SSL3,beta=3.0,0.8675,0.20412659645080566
1852,RW,SSL3,beta=5.0,0.94,0.44759035110473633
1892,RW,SSL4,beta=1.0,0.46875,0.009072303771972656
1893,RW,SSL4,beta=3.0,0.4875,0.011829376220703125
1894,RW,SSL4,beta=5.0,0.475,0.0057926177978515625
1934,RW,SSL5,beta=1.0,0.6708333333333333,0.013607978820800781
1935,RW,SSL5,beta=3.0,0.6708333333333333,0.013268232345581055
1936,RW,SSL5,beta=5.0,0.6708333333333333,0.013072490692138672
1976,RW,SSL6,beta=1.0,0.7941666666666667,0.04811668395996094
1977,RW,SSL6,beta=3.0,0.8941666666666667,0.5883018970489502
1978,RW,SSL6,beta=5.0,0.915,0.7619872093200684
2018,RW,SSL7,beta=1.0,0.7601998334721066,0.013493776321411133
2019,RW,SSL7,beta=3.0,0.7601998334721066,0.012872695922851562
2020,RW,SSL7,beta=5.0,0.7601998334721066,0.01281881332397461
2060,RW,SSL1,beta=1.0,0.9791840133222315,0.012258291244506836
2061,RW,SSL1,beta=3.0,0.9850124895920067,0.009719371795654297
2062,RW,SSL1,beta=5.0,0.9850124895920067,0.009814977645874023
2102,RW,SSL2,beta=1.0,0.9158333333333334,0.022134780883789062
2103,RW,SSL2,beta=3.0,0.9216666666666666,0.0820014476776123
2104,RW,SSL2,beta=5.0,0.9066666666666666,0.026160478591918945
2144,RW,SSL3,beta=1.0,0.8075,0.029806852340698242
2145,RW,SSL3,beta=3.0,0.9125,0.18976235389709473
2146,RW,SSL3,beta=5.0,0.9725,0.43550848960876465
2186,RW,SSL4,beta=1.0,0.515625,0.008026599884033203
2187,RW,SSL4,beta=3.0,0.51875,0.012616395950317383
2188,RW,SSL4,beta=5.0,0.5125,0.005585908889770508
2228,RW,SSL5,beta=1.0,0.7316666666666667,0.013493776321411133
2229,RW,SSL5,beta=3.0,0.7316666666666667,0.012909889221191406
2230,RW,SSL5,beta=5.0,0.7316666666666667,0.013541221618652344
2270,RW,SSL6,beta=1.0,0.8175,0.045734405517578125
2271,RW,SSL6,beta=3.0,0.9083333333333333,0.5691320896148682
2272,RW,SSL6,beta=5.0,0.9283333333333333,0.7278661727905273
2312,RW,SSL7,beta=1.0,0.7585345545378851,0.01339268684387207
2313,RW,SSL7,beta=3.0,0.7585345545378851,0.01299428939819336
2314,RW,SSL7,beta=5.0,0.7585345545378851,0.01289510726928711
2354,RW,SSL1,beta=1.0,0.9750208159866778,0.012152910232543945
2355,RW,SSL1,beta=3.0,0.9833472106577852,0.009638786315917969
2356,RW,SSL1,beta=5.0,0.9833472106577852,0.00959324836730957
2396,RW,SSL2,beta=1.0,0.8958333333333334,0.04287147521972656
2397,RW,SSL2,beta=3.0,0.9033333333333333,0.07993483543395996
2398,RW,SSL2,beta=5.0,0.8891666666666667,0.024266958236694336
2438,RW,SSL3,beta=1.0,0.7675,0.031096220016479492
2439,RW,SSL3,beta=3.0,0.8975,0.20773553848266602
2440,RW,SSL3,beta=5.0,0.9441666666666667,0.444303035736084
2480,RW,SSL4,beta=1.0,0.50625,0.009126663208007812
2481,RW,SSL4,beta=3.0,0.503125,0.011972427368164062
2482,RW,SSL4,beta=5.0,0.459375,0.0056803226470947266
2522,RW,SSL5,beta=1.0,0.7133333333333334,0.013780593872070312
2523,RW,SSL5,beta=3.0,0.7133333333333334,0.013366460800170898
2524,RW,SSL5,beta=5.0,0.7133333333333334,0.013067007064819336
2564,RW,SSL6,beta=1.0,0.7575,0.04622817039489746
2565,RW,SSL6,beta=3.0,0.8833333333333333,0.5430421829223633
2566,RW,SSL6,beta=5.0,0.9075,0.7170166969299316
2606,RW,SSL7,beta=1.0,0.7060782681099084,0.013132810592651367
2607,RW,SSL7,beta=3.0,0.7060782681099084,0.01285409927368164
2608,RW,SSL7,beta=5.0,0.7060782681099084,0.012632608413696289
2648,RW,SSL1,beta=1.0,0.97751873438801,0.011743783950805664
2649,RW,SSL1,beta=3.0,0.980849292256453,0.009563207626342773
2650,RW,SSL1,beta=5.0,0.980849292256453,0.009522199630737305
2690,RW,SSL2,beta=1.0,0.9133333333333333,0.021021366119384766
2691,RW,SSL2,beta=3.0,0.9225,0.0805501937866211
2692,RW,SSL2,beta=5.0,0.9041666666666667,0.025092124938964844
2732,RW,SSL3,beta=1.0,0.7825,0.02990412712097168
2733,RW,SSL3,beta=3.0,0.8925,0.19942569732666016
2734,RW,SSL3,beta=5.0,0.9541666666666667,0.4269397258758545
2774,RW,SSL4,beta=1.0,0.50625,0.008758783340454102
