id,method,dataset,paramters,accuracy,time
0,watershed,SSL1,NA,0.9691923397169026,0.2549784183502197
1,IFT-SUM,SSL1,NA,0.9683597002497918,0.09226632118225098
2,RW,SSL1,beta=1.0,0.9850124895920067,0.011974811553955078
3,RW,SSL1,beta=3.0,0.9825145711906744,0.009392023086547852
4,RW,SSL1,beta=5.0,0.9825145711906744,0.009336471557617188
5,PW,SSL1,beta=1.0:k=1,0.9825145711906744,0.9765236377716064
6,PW,SSL1,beta=1.0:k=3,0.9425478767693589,1.4586846828460693
7,PW,SSL1,beta=1.0:k=5,0.9084096586178185,1.6596622467041016
8,PW,SSL1,beta=1.0:k=10,0.8667776852622814,2.32242751121521
9,PW,SSL1,beta=3.0:k=1,0.9825145711906744,0.9720122814178467
10,PW,SSL1,beta=3.0:k=3,0.9433805162364696,1.402951955795288
11,PW,SSL1,beta=3.0:k=5,0.9059117402164862,1.686258316040039
12,PW,SSL1,beta=3.0:k=10,0.8734388009991674,2.159071683883667
13,PW,SSL1,beta=5.0:k=1,0.9825145711906744,0.9839065074920654
14,PW,SSL1,beta=5.0:k=3,0.9417152373022482,1.4776427745819092
15,PW,SSL1,beta=5.0:k=5,0.9059117402164862,1.6822607517242432
16,PW,SSL1,beta=5.0:k=10,0.8659450457951707,2.459906816482544
17,SVM,SSL1,C=0.1,0.5104079933388843,0.14161300659179688
18,SVM,SSL1,C=1.0,0.9200666111573689,0.1352219581604004
19,SVM,SSL1,C=3.0,0.9242298084929226,0.09992766380310059
20,1NN,SSL1,NA,0.9675270607826811,0.15669894218444824
21,RFC,SSL1,max_depth=3,0.9150707743547044,0.14632773399353027
22,RFC,SSL1,max_depth=4,0.9267277268942548,0.16082239151000977
23,RFC,SSL1,max_depth=5,0.9367194004995837,0.17081141471862793
24,RFC,SSL1,max_depth=6,0.9442131557035803,0.18099021911621094
25,RFC,SSL1,max_depth=7,0.9317235636969192,0.18436193466186523
26,RFC,SSL1,max_depth=8,0.9333888426311407,0.19014215469360352
27,RFC,SSL1,max_depth=9,0.9308909242298085,0.19145464897155762
28,RFC,SSL1,max_depth=10,0.9458784346378019,0.19129467010498047
29,RFC,SSL1,max_depth=11,0.9342214820982515,0.1915421485900879
30,RFC,SSL1,max_depth=12,0.9358867610324729,0.19374966621398926
31,RFC,SSL1,max_depth=13,0.9358867610324729,0.19173288345336914
32,RFC,SSL1,max_depth=14,0.9400499583680266,0.19167089462280273
33,RFC,SSL1,max_depth=15,0.9442131557035803,0.19558310508728027
34,RFC,SSL1,max_depth=16,0.9458784346378019,0.1950368881225586
35,RFC,SSL1,max_depth=17,0.9425478767693589,0.19325995445251465
36,RFC,SSL1,max_depth=18,0.9317235636969192,0.19637203216552734
37,RFC,SSL1,max_depth=19,0.9392173189009159,0.20357227325439453
38,RFC,SSL1,max_depth=20,0.93255620316403,0.19238519668579102
39,Ensemblewatershed,SSL1,num_features=20,0.9866777685262281,26.53525447845459
40,Ensemblewatershed,SSL1,num_features=30,0.980849292256453,26.704902410507202
41,Ensemblewatershed,SSL1,num_features=50,0.9783513738551207,26.94058585166931
42,watershed,SSL2,NA,0.9283333333333333,0.29175424575805664
