id,method,dataset,paramters,accuracy,time
26,RFC,SSL1,max_depth=8,0.9700249791840133,0.19283580780029297
27,RFC,SSL1,max_depth=9,0.9683597002497918,0.19534087181091309
28,RFC,SSL1,max_depth=10,0.9708576186511241,0.19707369804382324
29,RFC,SSL1,max_depth=11,0.9691923397169026,0.19829273223876953
30,RFC,SSL1,max_depth=12,0.9592006661115737,0.19651103019714355
31,RFC,SSL1,max_depth=13,0.9592006661115737,0.19556975364685059
32,RFC,SSL1,max_depth=14,0.9650291423813488,0.19706273078918457
33,RFC,SSL1,max_depth=15,0.9633638634471274,0.1989753246307373
34,RFC,SSL1,max_depth=16,0.9600333055786844,0.20102310180664062
35,RFC,SSL1,max_depth=17,0.9641965029142381,0.1970503330230713
36,RFC,SSL1,max_depth=18,0.9675270607826811,0.19911432266235352
37,RFC,SSL1,max_depth=19,0.9700249791840133,0.19635868072509766
38,RFC,SSL1,max_depth=20,0.9600333055786844,0.19861698150634766
39,Ensemblewatershed,SSL1,num_features=20,0.9858451290591174,26.383430004119873
40,Ensemblewatershed,SSL1,num_features=30,0.9816819317235637,26.689673900604248
41,Ensemblewatershed,SSL1,num_features=50,0.9875104079933389,27.04122543334961
42,watershed,SSL2,NA,0.96,0.2910275459289551
43,IFT-SUM,SSL2,NA,0.9533333333333334,0.10069894790649414
44,RW,SSL2,beta=1.0,0.92,0.020155668258666992
45,RW,SSL2,beta=3.0,0.9325,0.06824064254760742
46,RW,SSL2,beta=5.0,0.9108333333333334,0.024379730224609375
47,PW,SSL2,beta=1.0:k=1,0.9125,1.082611322402954
48,PW,SSL2,beta=1.0:k=3,0.8666666666666667,2.0876355171203613
49,PW,SSL2,beta=1.0:k=5,0.8191666666666667,2.6591901779174805
50,PW,SSL2,beta=1.0:k=10,0.7758333333333334,4.1978371143341064
51,PW,SSL2,beta=3.0:k=1,0.9125,1.0905561447143555
52,PW,SSL2,beta=3.0:k=3,0.8658333333333333,2.026362657546997
53,PW,SSL2,beta=3.0:k=5,0.8183333333333334,2.644223928451538
54,PW,SSL2,beta=3.0:k=10,0.7741666666666667,3.7268524169921875
55,PW,SSL2,beta=5.0:k=1,0.9125,1.0819284915924072
56,PW,SSL2,beta=5.0:k=3,0.8675,2.121748208999634
57,PW,SSL2,beta=5.0:k=5,0.8166666666666667,2.6396729946136475
58,PW,SSL2,beta=5.0:k=10,0.7733333333333333,4.244286775588989
59,SVM,SSL2,C=0.1,0.8,0.06992411613464355
60,SVM,SSL2,C=1.0,0.8508333333333333,0.06922364234924316
61,SVM,SSL2,C=3.0,0.9208333333333333,0.06307220458984375
62,1NN,SSL2,NA,0.9533333333333334,0.15628504753112793
63,RFC,SSL2,max_depth=3,0.8483333333333334,0.1478877067565918
64,RFC,SSL2,max_depth=4,0.8658333333333333,0.16091084480285645
65,RFC,SSL2,max_depth=5,0.8716666666666667,0.1766977310180664
66,RFC,SSL2,max_depth=6,0.8908333333333334,0.18191242218017578
67,RFC,SSL2,max_depth=7,0.8833333333333333,0.1931753158569336
68,RFC,SSL2,max_depth=8,0.8941666666666667,0.1948847770690918
69,RFC,SSL2,max_depth=9,0.8908333333333334,0.1973731517791748
70,RFC,SSL2,max_depth=10,0.8875,0.20041799545288086
71,RFC,SSL2,max_depth=11,0.89,0.19943785667419434
72,RFC,SSL2,max_depth=12,0.8833333333333333,0.1984262466430664
73,RFC,SSL2,max_depth=13,0.8841666666666667,0.19884634017944336
74,RFC,SSL2,max_depth=14,0.8941666666666667,0.20009088516235352
75,RFC,SSL2,max_depth=15,0.885,0.19845938682556152
76,RFC,SSL2,max_depth=16,0.8833333333333333,0.1954648494720459
77,RFC,SSL2,max_depth=17,0.8933333333333333,0.20243334770202637
78,RFC,SSL2,max_depth=18,0.8841666666666667,0.19988679885864258
79,RFC,SSL2,max_depth=19,0.89,0.20442771911621094
80,RFC,SSL2,max_depth=20,0.8866666666666667,0.2051081657409668
81,Ensemblewatershed,SSL2,num_features=20,0.9241666666666667,30.002154111862183
82,Ensemblewatershed,SSL2,num_features=30,0.9291666666666667,30.059580326080322
83,Ensemblewatershed,SSL2,num_features=50,0.9475,30.373117685317993
84,watershed,SSL3,NA,0.995,0.7930102348327637
85,IFT-SUM,SSL3,NA,0.9425,0.2193591594696045
86,RW,SSL3,beta=1.0,0.7708333333333334,0.02928757667541504
87,RW,SSL3,beta=3.0,0.89,0.19045400619506836
88,RW,SSL3,beta=5.0,0.9625,0.422990083694458
89,PW,SSL3,beta=1.0:k=1,0.7133333333333334,2.81648850440979
90,PW,SSL3,beta=1.0:k=3,0.6333333333333333,4.504575490951538
91,PW,SSL3,beta=1.0:k=5,0.5166666666666667,6.602203369140625
92,PW,SSL3,beta=1.0:k=10,0.5141666666666667,10.806326150894165
93,PW,SSL3,beta=3.0:k=1,0.7133333333333334,2.799403429031372
94,PW,SSL3,beta=3.0:k=3,0.635,4.569032669067383
95,PW,SSL3,beta=3.0:k=5,0.5216666666666666,6.603111267089844
96,PW,SSL3,beta=3.0:k=10,0.54,10.15816617012024
97,PW,SSL3,beta=5.0:k=1,0.7133333333333334,2.793513774871826
98,PW,SSL3,beta=5.0:k=3,0.6241666666666666,4.605008840560913
99,PW,SSL3,beta=5.0:k=5,0.5183333333333333,6.697615385055542
100,PW,SSL3,beta=5.0:k=10,0.55,10.587676525115967
101,SVM,SSL3,C=0.1,0.5458333333333333,0.1392040252685547
102,SVM,SSL3,C=1.0,0.56,0.1380317211151123
103,SVM,SSL3,C=3.0,0.57,0.13883233070373535
104,1NN,SSL3,NA,0.9425,0.11335563659667969
105,RFC,SSL3,max_depth=3,0.8691666666666666,0.14661502838134766
106,RFC,SSL3,max_depth=4,0.8975,0.16123390197753906
107,RFC,SSL3,max_depth=5,0.8975,0.17139315605163574
108,RFC,SSL3,max_depth=6,0.8925,0.18059539794921875
109,RFC,SSL3,max_depth=7,0.8958333333333334,0.18417859077453613
110,RFC,SSL3,max_depth=8,0.9116666666666666,0.19076132774353027
111,RFC,SSL3,max_depth=9,0.8941666666666667,0.18982648849487305
112,RFC,SSL3,max_depth=10,0.9125,0.1884160041809082
113,RFC,SSL3,max_depth=11,0.9008333333333334,0.1864006519317627
114,RFC,SSL3,max_depth=12,0.8925,0.1942882537841797
115,RFC,SSL3,max_depth=13,0.9066666666666666,0.1869051456451416
116,RFC,SSL3,max_depth=14,0.8991666666666667,0.1937885284423828
117,RFC,SSL3,max_depth=15,0.905,0.1868116855621338
118,RFC,SSL3,max_depth=16,0.8991666666666667,0.19057774543762207
119,RFC,SSL3,max_depth=17,0.9,0.19022393226623535
120,RFC,SSL3,max_depth=18,0.8908333333333334,0.1904604434967041
121,RFC,SSL3,max_depth=19,0.9083333333333333,0.18684983253479004
122,RFC,SSL3,max_depth=20,0.9016666666666666,0.18801450729370117
123,Ensemblewatershed,SSL3,num_features=20,0.96,80.04598760604858
124,Ensemblewatershed,SSL3,num_features=30,0.9766666666666667,81.43014001846313
125,Ensemblewatershed,SSL3,num_features=50,1.0,83.77026677131653
126,watershed,SSL4,NA,0.546875,0.07320809364318848
127,IFT-SUM,SSL4,NA,0.553125,0.026702880859375
128,RW,SSL4,beta=1.0,0.49375,0.008430004119873047
129,RW,SSL4,beta=3.0,0.5125,0.011341571807861328
130,RW,SSL4,beta=5.0,0.528125,0.005562782287597656
131,PW,SSL4,beta=1.0:k=1,0.509375,0.2744765281677246
132,PW,SSL4,beta=1.0:k=3,0.54375,0.47876930236816406
133,PW,SSL4,beta=1.0:k=5,0.521875,0.6079626083374023
134,PW,SSL4,beta=1.0:k=10,0.5375,0.7164554595947266
135,PW,SSL4,beta=3.0:k=1,0.509375,0.23869872093200684
136,PW,SSL4,beta=3.0:k=3,0.540625,0.5065655708312988
137,PW,SSL4,beta=3.0:k=5,0.546875,0.5862159729003906
138,PW,SSL4,beta=3.0:k=10,0.55,0.7045183181762695
139,PW,SSL4,beta=5.0:k=1,0.509375,0.2709832191467285
140,PW,SSL4,beta=5.0:k=3,0.54375,0.45123958587646484
141,PW,SSL4,beta=5.0:k=5,0.540625,0.6562438011169434
142,PW,SSL4,beta=5.0:k=10,0.521875,0.7678382396697998
143,SVM,SSL4,C=0.1,0.553125,0.0063745975494384766
144,SVM,SSL4,C=1.0,0.553125,0.005920886993408203
145,SVM,SSL4,C=3.0,0.54375,0.005590677261352539
146,1NN,SSL4,NA,0.553125,0.012358903884887695
147,RFC,SSL4,max_depth=3,0.55625,0.0955972671508789
148,RFC,SSL4,max_depth=4,0.528125,0.09880876541137695
149,RFC,SSL4,max_depth=5,0.584375,0.09940886497497559
150,RFC,SSL4,max_depth=6,0.58125,0.0999460220336914
151,RFC,SSL4,max_depth=7,0.571875,0.10190725326538086
152,RFC,SSL4,max_depth=8,0.575,0.09970474243164062
153,RFC,SSL4,max_depth=9,0.521875,0.09904909133911133
154,RFC,SSL4,max_depth=10,0.559375,0.10114622116088867
155,RFC,SSL4,max_depth=11,0.553125,0.10061883926391602
156,RFC,SSL4,max_depth=12,0.55,0.10010600090026855
157,RFC,SSL4,max_depth=13,0.534375,0.10204577445983887
158,RFC,SSL4,max_depth=14,0.54375,0.09951567649841309
159,RFC,SSL4,max_depth=15,0.51875,0.10000205039978027
160,RFC,SSL4,max_depth=16,0.565625,0.10224437713623047
161,RFC,SSL4,max_depth=17,0.553125,0.10016131401062012
162,RFC,SSL4,max_depth=18,0.559375,0.09991216659545898
163,RFC,SSL4,max_depth=19,0.540625,0.10157489776611328
164,RFC,SSL4,max_depth=20,0.5375,0.0998694896697998
165,Ensemblewatershed,SSL4,num_features=20,0.515625,7.200913667678833
166,Ensemblewatershed,SSL4,num_features=30,0.515625,7.191097259521484
167,Ensemblewatershed,SSL4,num_features=50,0.525,7.219143390655518
168,watershed,SSL5,NA,0.5608333333333333,0.3593556880950928
169,IFT-SUM,SSL5,NA,0.6041666666666666,0.11625528335571289
170,RW,SSL5,beta=1.0,0.7175,0.012485504150390625
171,RW,SSL5,beta=3.0,0.7175,0.012157201766967773
172,RW,SSL5,beta=5.0,0.7175,0.012022972106933594
173,PW,SSL5,beta=1.0:k=1,0.7158333333333333,1.3405022621154785
174,PW,SSL5,beta=1.0:k=3,0.6275,2.0092246532440186
175,PW,SSL5,beta=1.0:k=5,0.5966666666666667,2.6767942905426025
176,PW,SSL5,beta=1.0:k=10,0.5725,3.8209266662597656
177,PW,SSL5,beta=3.0:k=1,0.7158333333333333,1.350409746170044
178,PW,SSL5,beta=3.0:k=3,0.6383333333333333,1.9641106128692627
179,PW,SSL5,beta=3.0:k=5,0.6041666666666666,2.4258041381835938
180,PW,SSL5,beta=3.0:k=10,0.5716666666666667,3.372497320175171
181,PW,SSL5,beta=5.0:k=1,0.7158333333333333,1.356673240661621
182,PW,SSL5,beta=5.0:k=3,0.6291666666666667,1.8820252418518066
183,PW,SSL5,beta=5.0:k=5,0.6033333333333334,2.68105411529541
184,PW,SSL5,beta=5.0:k=10,0.575,3.7442662715911865
185,SVM,SSL5,C=0.1,0.8158333333333333,0.15029263496398926
186,SVM,SSL5,C=1.0,0.8241666666666667,0.14359521865844727
187,SVM,SSL5,C=3.0,0.8166666666666667,0.14287137985229492
188,1NN,SSL5,NA,0.6041666666666666,0.15813779830932617
189,RFC,SSL5,max_depth=3,0.7225,0.147660493850708
190,RFC,SSL5,max_depth=4,0.7283333333333334,0.1636960506439209
191,RFC,SSL5,max_depth=5,0.73,0.1761775016784668
192,RFC,SSL5,max_depth=6,0.7233333333333334,0.18800592422485352
193,RFC,SSL5,max_depth=7,0.7308333333333333,0.19358539581298828
194,RFC,SSL5,max_depth=8,0.7141666666666666,0.20039892196655273
195,RFC,SSL5,max_depth=9,0.735,0.2020585536956787
196,RFC,SSL5,max_depth=10,0.7283333333333334,0.2044072151184082
197,RFC,SSL5,max_depth=11,0.6791666666666667,0.2083885669708252
198,RFC,SSL5,max_depth=12,0.7058333333333333,0.2066056728363037
199,RFC,SSL5,max_depth=13,0.7216666666666667,0.20713376998901367
200,RFC,SSL5,max_depth=14,0.7258333333333333,0.20581960678100586
201,RFC,SSL5,max_depth=15,0.7225,0.2035531997680664
202,RFC,SSL5,max_depth=16,0.7275,0.20586419105529785
203,RFC,SSL5,max_depth=17,0.7066666666666667,0.20531225204467773
204,RFC,SSL5,max_depth=18,0.7016666666666667,0.20407414436340332
205,RFC,SSL5,max_depth=19,0.7225,0.2037510871887207
206,RFC,SSL5,max_depth=20,0.7175,0.2050461769104004
207,Ensemblewatershed,SSL5,num_features=20,0.6158333333333333,38.57601571083069
208,Ensemblewatershed,SSL5,num_features=30,0.6016666666666667,38.80980730056763
209,Ensemblewatershed,SSL5,num_features=50,0.5833333333333334,38.93498778343201
210,watershed,SSL6,NA,0.9533333333333334,0.376758337020874
211,IFT-SUM,SSL6,NA,0.8958333333333334,0.12017345428466797
212,RW,SSL6,beta=1.0,0.78,0.042955875396728516
213,RW,SSL6,beta=3.0,0.8816666666666667,0.5095195770263672
214,RW,SSL6,beta=5.0,0.9058333333333334,0.6762995719909668
215,PW,SSL6,beta=1.0:k=1,0.7391666666666666,4.140056848526001
216,PW,SSL6,beta=1.0:k=3,0.435,6.799177408218384
217,PW,SSL6,beta=1.0:k=5,0.38416666666666666,9.749784469604492
218,PW,SSL6,beta=1.0:k=10,0.355,14.797712087631226
219,PW,SSL6,beta=3.0:k=1,0.7391666666666666,4.147104978561401
220,PW,SSL6,beta=3.0:k=3,0.43666666666666665,6.699170827865601
221,PW,SSL6,beta=3.0:k=5,0.37916666666666665,9.993869304656982
222,PW,SSL6,beta=3.0:k=10,0.35083333333333333,14.560729503631592
223,PW,SSL6,beta=5.0:k=1,0.7391666666666666,4.085382461547852
224,PW,SSL6,beta=5.0:k=3,0.43583333333333335,6.933846950531006
225,PW,SSL6,beta=5.0:k=5,0.37833333333333335,10.017634630203247
226,PW,SSL6,beta=5.0:k=10,0.3616666666666667,13.550688982009888
227,SVM,SSL6,C=0.1,0.19833333333333333,0.15776300430297852
228,SVM,SSL6,C=1.0,0.20833333333333334,0.156355619430542
229,SVM,SSL6,C=3.0,0.225,0.15601587295532227
230,1NN,SSL6,NA,0.8958333333333334,0.1343402862548828
231,RFC,SSL6,max_depth=3,0.7558333333333334,0.15434646606445312
232,RFC,SSL6,max_depth=4,0.8233333333333334,0.17285776138305664
233,RFC,SSL6,max_depth=5,0.8516666666666667,0.1868133544921875
234,RFC,SSL6,max_depth=6,0.8625,0.19902968406677246
235,RFC,SSL6,max_depth=7,0.8808333333333334,0.21349763870239258
236,RFC,SSL6,max_depth=8,0.8716666666666667,0.21487760543823242
237,RFC,SSL6,max_depth=9,0.8816666666666667,0.21233820915222168
238,RFC,SSL6,max_depth=10,0.8858333333333334,0.21263718605041504
239,RFC,SSL6,max_depth=11,0.88,0.21392416954040527
240,RFC,SSL6,max_depth=12,0.8808333333333334,0.21413636207580566
241,RFC,SSL6,max_depth=13,0.8733333333333333,0.21377205848693848
242,RFC,SSL6,max_depth=14,0.8808333333333334,0.21353411674499512
243,RFC,SSL6,max_depth=15,0.8883333333333333,0.21349596977233887
244,RFC,SSL6,max_depth=16,0.8841666666666667,0.21254491806030273
245,RFC,SSL6,max_depth=17,0.8825,0.2120659351348877
246,RFC,SSL6,max_depth=18,0.8816666666666667,0.21337294578552246
247,RFC,SSL6,max_depth=19,0.8833333333333333,0.21477770805358887
248,RFC,SSL6,max_depth=20,0.89,0.21463894844055176
249,Ensemblewatershed,SSL6,num_features=20,0.9308333333333333,37.10969543457031
250,Ensemblewatershed,SSL6,num_features=30,0.945,37.765698194503784
251,Ensemblewatershed,SSL6,num_features=50,0.9541666666666667,39.41911482810974
252,watershed,SSL7,NA,0.5603663613655288,0.3490464687347412
253,IFT-SUM,SSL7,NA,0.652789342214821,0.11370134353637695
254,RW,SSL7,beta=1.0,0.8118234804329725,0.012782096862792969
255,RW,SSL7,beta=3.0,0.8118234804329725,0.012730598449707031
256,RW,SSL7,beta=5.0,0.8118234804329725,0.012343645095825195
257,PW,SSL7,beta=1.0:k=1,0.8118234804329725,1.2667956352233887
258,PW,SSL7,beta=1.0:k=3,0.7094088259783514,1.9160182476043701
259,PW,SSL7,beta=1.0:k=5,0.6344712739383847,2.5362353324890137
260,PW,SSL7,beta=1.0:k=10,0.5970024979184013,3.5198726654052734
261,PW,SSL7,beta=3.0:k=1,0.8118234804329725,1.314889907836914
262,PW,SSL7,beta=3.0:k=3,0.7077435470441299,1.9429376125335693
263,PW,SSL7,beta=3.0:k=5,0.6469608659450458,2.669252872467041
264,PW,SSL7,beta=3.0:k=10,0.5986677768526228,3.48823618888855
265,PW,SSL7,beta=5.0:k=1,0.8118234804329725,1.3218114376068115
266,PW,SSL7,beta=5.0:k=3,0.7110741049125728,1.9785242080688477
267,PW,SSL7,beta=5.0:k=5,0.6328059950041632,2.597700834274292
268,PW,SSL7,beta=5.0:k=10,0.5945045795170691,3.546698808670044
269,SVM,SSL7,C=0.1,0.5012489592006661,0.14599895477294922
270,SVM,SSL7,C=1.0,0.8434637801831807,0.14355707168579102
271,SVM,SSL7,C=3.0,0.8417985012489592,0.14306354522705078
272,1NN,SSL7,NA,0.652789342214821,0.15617752075195312
273,RFC,SSL7,max_depth=3,0.7185678601165695,0.14731526374816895
274,RFC,SSL7,max_depth=4,0.7027477102414654,0.16453981399536133
275,RFC,SSL7,max_depth=5,0.7218984179850125,0.17661023139953613
276,RFC,SSL7,max_depth=6,0.7252289758534555,0.18867850303649902
277,RFC,SSL7,max_depth=7,0.7185678601165695,0.19512653350830078
278,RFC,SSL7,max_depth=8,0.7177352206494588,0.20206332206726074
279,RFC,SSL7,max_depth=9,0.7160699417152373,0.20519018173217773
280,RFC,SSL7,max_depth=10,0.7218984179850125,0.20772576332092285
281,RFC,SSL7,max_depth=11,0.6985845129059117,0.20770835876464844
282,RFC,SSL7,max_depth=12,0.7110741049125728,0.2076892852783203
283,RFC,SSL7,max_depth=13,0.7110741049125728,0.20743417739868164
284,RFC,SSL7,max_depth=14,0.723563696919234,0.2101907730102539
285,RFC,SSL7,max_depth=15,0.7243963363863447,0.20981192588806152
286,RFC,SSL7,max_depth=16,0.7119067443796836,0.20737433433532715
287,RFC,SSL7,max_depth=17,0.6994171523730225,0.22177982330322266
288,RFC,SSL7,max_depth=18,0.7310574521232306,0.21068263053894043
289,RFC,SSL7,max_depth=19,0.7069109075770191,0.20905590057373047
290,RFC,SSL7,max_depth=20,0.701082431307244,0.20731258392333984
291,Ensemblewatershed,SSL7,num_features=20,0.6885928393005828,37.92147350311279
292,Ensemblewatershed,SSL7,num_features=30,0.6502914238134888,38.202717781066895
293,Ensemblewatershed,SSL7,num_features=50,0.604496253122398,38.22733402252197
