id,method,dataset,paramters,accuracy,time
0,watershed,SSL1,NA,0.9658617818484596,0.25581836700439453
1,IFT-SUM,SSL1,NA,0.9666944213155704,0.09137964248657227
2,RW,SSL1,beta=1.0,0.9825145711906744,0.011158943176269531
3,RW,SSL1,beta=3.0,0.9866777685262281,0.009221792221069336
4,RW,SSL1,beta=5.0,0.9866777685262281,0.009171247482299805
5,PW,SSL1,beta=1.0:k=1,0.9858451290591174,0.971820592880249
6,PW,SSL1,beta=1.0:k=3,0.9400499583680266,1.3844459056854248
7,PW,SSL1,beta=1.0:k=5,0.9109075770191507,2.0441231727600098
8,PW,SSL1,beta=1.0:k=10,0.861781848459617,2.4318325519561768
9,PW,SSL1,beta=3.0:k=1,0.9858451290591174,0.9717626571655273
10,PW,SSL1,beta=3.0:k=3,0.9425478767693589,1.3715338706970215
11,PW,SSL1,beta=3.0:k=5,0.9142381348875936,1.8436858654022217
12,PW,SSL1,beta=3.0:k=10,0.8667776852622814,2.311079502105713
13,PW,SSL1,beta=5.0:k=1,0.9858451290591174,0.9664785861968994
14,PW,SSL1,beta=5.0:k=3,0.9383846794338052,1.4423317909240723
15,PW,SSL1,beta=5.0:k=5,0.9117402164862615,1.9929132461547852
16,PW,SSL1,beta=5.0:k=10,0.8559533721898418,2.4943978786468506
17,SVM,SSL1,C=0.1,0.5104079933388843,0.14121127128601074
18,SVM,SSL1,C=1.0,0.8975853455453788,0.1352534294128418
19,SVM,SSL1,C=3.0,0.9333888426311407,0.10192441940307617
20,1NN,SSL1,NA,0.9666944213155704,0.15624189376831055
21,RFC,SSL1,max_depth=3,0.9283930058284763,0.14623546600341797
22,RFC,SSL1,max_depth=4,0.9333888426311407,0.15985703468322754
23,RFC,SSL1,max_depth=5,0.9383846794338052,0.1709904670715332
24,RFC,SSL1,max_depth=6,0.9450457951706911,0.1817455291748047
25,RFC,SSL1,max_depth=7,0.9425478767693589,0.1854724884033203
26,RFC,SSL1,max_depth=8,0.9542048293089093,0.20004034042358398
27,RFC,SSL1,max_depth=9,0.958368026644463,0.19214582443237305
28,RFC,SSL1,max_depth=10,0.951706910907577,0.19633865356445312
29,RFC,SSL1,max_depth=11,0.9600333055786844,0.19631290435791016
30,RFC,SSL1,max_depth=12,0.9600333055786844,0.19521093368530273
31,RFC,SSL1,max_depth=13,0.948376353039134,0.19394278526306152
