id,method,dataset,paramters,accuracy,time
31,RFC,SSL1,max_depth=13,0.9567027477102414,0.19395089149475098
32,RFC,SSL1,max_depth=14,0.95503746877602,0.1961212158203125
33,RFC,SSL1,max_depth=15,0.9508742714404663,0.1923677921295166
34,RFC,SSL1,max_depth=16,0.9500416319733556,0.19492459297180176
35,RFC,SSL1,max_depth=17,0.9625312239800167,0.19541025161743164
36,RFC,SSL1,max_depth=18,0.9533721898417985,0.19701695442199707
37,RFC,SSL1,max_depth=19,0.948376353039134,0.19360804557800293
38,RFC,SSL1,max_depth=20,0.951706910907577,0.1942434310913086
39,Ensemblewatershed,SSL1,num_features=20,0.9783513738551207,26.44719123840332
40,Ensemblewatershed,SSL1,num_features=30,0.9783513738551207,26.66873788833618
41,Ensemblewatershed,SSL1,num_features=50,0.984179850124896,26.944483757019043
42,watershed,SSL2,NA,0.9583333333333334,0.29071593284606934
43,IFT-SUM,SSL2,NA,0.9508333333333333,0.1021566390991211
44,RW,SSL2,beta=1.0,0.9066666666666666,0.020203590393066406
45,RW,SSL2,beta=3.0,0.9225,0.07257437705993652
46,RW,SSL2,beta=5.0,0.9,0.025492191314697266
47,PW,SSL2,beta=1.0:k=1,0.9016666666666666,1.084733486175537
48,PW,SSL2,beta=1.0:k=3,0.84,2.0155842304229736
49,PW,SSL2,beta=1.0:k=5,0.7666666666666667,2.611585855484009
50,PW,SSL2,beta=1.0:k=10,0.7216666666666667,3.8821070194244385
51,PW,SSL2,beta=3.0:k=1,0.9016666666666666,1.0912716388702393
52,PW,SSL2,beta=3.0:k=3,0.8425,2.0203492641448975
53,PW,SSL2,beta=3.0:k=5,0.755,2.732959270477295
54,PW,SSL2,beta=3.0:k=10,0.7275,4.047244310379028
55,PW,SSL2,beta=5.0:k=1,0.9016666666666666,1.0870037078857422
56,PW,SSL2,beta=5.0:k=3,0.8441666666666666,2.014690637588501
57,PW,SSL2,beta=5.0:k=5,0.7666666666666667,2.6695897579193115
58,PW,SSL2,beta=5.0:k=10,0.7166666666666667,4.210420370101929
59,SVM,SSL2,C=0.1,0.8,0.06916427612304688
60,SVM,SSL2,C=1.0,0.865,0.06598377227783203
61,SVM,SSL2,C=3.0,0.915,0.059053659439086914
62,1NN,SSL2,NA,0.9508333333333333,0.15812063217163086
63,RFC,SSL2,max_depth=3,0.8691666666666666,0.1475377082824707
64,RFC,SSL2,max_depth=4,0.8833333333333333,0.1622326374053955
65,RFC,SSL2,max_depth=5,0.89,0.17193984985351562
66,RFC,SSL2,max_depth=6,0.8925,0.1784968376159668
67,RFC,SSL2,max_depth=7,0.8958333333333334,0.18213248252868652
68,RFC,SSL2,max_depth=8,0.89,0.18471622467041016
69,RFC,SSL2,max_depth=9,0.8975,0.1852400302886963
70,RFC,SSL2,max_depth=10,0.8916666666666667,0.18929052352905273
71,RFC,SSL2,max_depth=11,0.8941666666666667,0.18519830703735352
72,RFC,SSL2,max_depth=12,0.8983333333333333,0.1889331340789795
73,RFC,SSL2,max_depth=13,0.8941666666666667,0.18985915184020996
74,RFC,SSL2,max_depth=14,0.895,0.18684983253479004
75,RFC,SSL2,max_depth=15,0.9008333333333334,0.18229317665100098
76,RFC,SSL2,max_depth=16,0.8991666666666667,0.18740630149841309
77,RFC,SSL2,max_depth=17,0.8975,0.18452191352844238
78,RFC,SSL2,max_depth=18,0.8958333333333334,0.18442153930664062
79,RFC,SSL2,max_depth=19,0.8933333333333333,0.18314743041992188
80,RFC,SSL2,max_depth=20,0.8966666666666666,0.1856069564819336
81,Ensemblewatershed,SSL2,num_features=20,0.9116666666666666,29.664810180664062
82,Ensemblewatershed,SSL2,num_features=30,0.9183333333333333,29.88236665725708
83,Ensemblewatershed,SSL2,num_features=50,0.9258333333333333,30.052998542785645
84,watershed,SSL3,NA,1.0,0.7915694713592529
85,IFT-SUM,SSL3,NA,0.9533333333333334,0.2234506607055664
86,RW,SSL3,beta=1.0,0.7841666666666667,0.028868675231933594
87,RW,SSL3,beta=3.0,0.9041666666666667,0.19355535507202148
88,RW,SSL3,beta=5.0,0.9425,0.41410398483276367
89,PW,SSL3,beta=1.0:k=1,0.7058333333333333,2.7963428497314453
90,PW,SSL3,beta=1.0:k=3,0.545,4.545342445373535
91,PW,SSL3,beta=1.0:k=5,0.5625,6.747673273086548
92,PW,SSL3,beta=1.0:k=10,0.5583333333333333,10.948185443878174
93,PW,SSL3,beta=3.0:k=1,0.7058333333333333,2.785802125930786
94,PW,SSL3,beta=3.0:k=3,0.5425,4.699958801269531
95,PW,SSL3,beta=3.0:k=5,0.56,6.4607274532318115
96,PW,SSL3,beta=3.0:k=10,0.5625,10.090466499328613
97,PW,SSL3,beta=5.0:k=1,0.7058333333333333,2.783498764038086
98,PW,SSL3,beta=5.0:k=3,0.5483333333333333,4.646472454071045
99,PW,SSL3,beta=5.0:k=5,0.5616666666666666,6.64288330078125
100,PW,SSL3,beta=5.0:k=10,0.5525,9.721112966537476
101,SVM,SSL3,C=0.1,0.5433333333333333,0.13901233673095703
102,SVM,SSL3,C=1.0,0.5558333333333333,0.13851046562194824
103,SVM,SSL3,C=3.0,0.5633333333333334,0.13775324821472168
104,1NN,SSL3,NA,0.9533333333333334,0.11031174659729004
105,RFC,SSL3,max_depth=3,0.8466666666666667,0.14705204963684082
106,RFC,SSL3,max_depth=4,0.8766666666666667,0.16213750839233398
107,RFC,SSL3,max_depth=5,0.8925,0.17178010940551758
108,RFC,SSL3,max_depth=6,0.9041666666666667,0.18273019790649414
109,RFC,SSL3,max_depth=7,0.9,0.19368720054626465
110,RFC,SSL3,max_depth=8,0.905,0.19326186180114746
111,RFC,SSL3,max_depth=9,0.9108333333333334,0.1889970302581787
112,RFC,SSL3,max_depth=10,0.9083333333333333,0.19102072715759277
113,RFC,SSL3,max_depth=11,0.9075,0.19072532653808594
114,RFC,SSL3,max_depth=12,0.9041666666666667,0.19318580627441406
115,RFC,SSL3,max_depth=13,0.905,0.19113683700561523
116,RFC,SSL3,max_depth=14,0.9033333333333333,0.1920795440673828
117,RFC,SSL3,max_depth=15,0.9066666666666666,0.19461965560913086
118,RFC,SSL3,max_depth=16,0.8916666666666667,0.1939868927001953
119,RFC,SSL3,max_depth=17,0.9041666666666667,0.19313597679138184
120,RFC,SSL3,max_depth=18,0.9025,0.19263243675231934
121,RFC,SSL3,max_depth=19,0.91,0.18939471244812012
122,RFC,SSL3,max_depth=20,0.9091666666666667,0.1952075958251953
123,Ensemblewatershed,SSL3,num_features=20,0.9891666666666666,78.84038519859314
124,Ensemblewatershed,SSL3,num_features=30,0.9975,80.03056979179382
125,Ensemblewatershed,SSL3,num_features=50,1.0,82.99903988838196
126,watershed,SSL4,NA,0.496875,0.07373642921447754
127,IFT-SUM,SSL4,NA,0.525,0.02733588218688965
128,RW,SSL4,beta=1.0,0.528125,0.007033109664916992
129,RW,SSL4,beta=3.0,0.515625,0.010528326034545898
130,RW,SSL4,beta=5.0,0.521875,0.005296468734741211
131,PW,SSL4,beta=1.0:k=1,0.51875,0.2724490165710449
132,PW,SSL4,beta=1.0:k=3,0.490625,0.39514589309692383
133,PW,SSL4,beta=1.0:k=5,0.4875,0.5912315845489502
134,PW,SSL4,beta=1.0:k=10,0.5125,0.6996293067932129
135,PW,SSL4,beta=3.0:k=1,0.51875,0.2702043056488037
136,PW,SSL4,beta=3.0:k=3,0.490625,0.3882753849029541
137,PW,SSL4,beta=3.0:k=5,0.490625,0.543076753616333
138,PW,SSL4,beta=3.0:k=10,0.528125,0.8296051025390625
139,PW,SSL4,beta=5.0:k=1,0.51875,0.269775390625
140,PW,SSL4,beta=5.0:k=3,0.490625,0.3785367012023926
141,PW,SSL4,beta=5.0:k=5,0.496875,0.5535626411437988
142,PW,SSL4,beta=5.0:k=10,0.53125,0.7944505214691162
143,SVM,SSL4,C=0.1,0.540625,0.0062122344970703125
144,SVM,SSL4,C=1.0,0.571875,0.005623579025268555
145,SVM,SSL4,C=3.0,0.609375,0.005518674850463867
146,1NN,SSL4,NA,0.525,0.012133359909057617
147,RFC,SSL4,max_depth=3,0.5625,0.0966951847076416
148,RFC,SSL4,max_depth=4,0.534375,0.09871459007263184
149,RFC,SSL4,max_depth=5,0.55625,0.09843921661376953
150,RFC,SSL4,max_depth=6,0.5625,0.09993600845336914
151,RFC,SSL4,max_depth=7,0.58125,0.10078287124633789
152,RFC,SSL4,max_depth=8,0.565625,0.0999443531036377
153,RFC,SSL4,max_depth=9,0.56875,0.0992891788482666
154,RFC,SSL4,max_depth=10,0.5625,0.10155153274536133
155,RFC,SSL4,max_depth=11,0.559375,0.09969735145568848
156,RFC,SSL4,max_depth=12,0.578125,0.09984874725341797
157,RFC,SSL4,max_depth=13,0.565625,0.10117363929748535
158,RFC,SSL4,max_depth=14,0.565625,0.10005617141723633
159,RFC,SSL4,max_depth=15,0.621875,0.09956002235412598
160,RFC,SSL4,max_depth=16,0.58125,0.10186290740966797
161,RFC,SSL4,max_depth=17,0.565625,0.09918951988220215
162,RFC,SSL4,max_depth=18,0.571875,0.10005569458007812
163,RFC,SSL4,max_depth=19,0.55625,0.10217761993408203
164,RFC,SSL4,max_depth=20,0.55,0.09959173202514648
165,Ensemblewatershed,SSL4,num_features=20,0.515625,7.2354490756988525
166,Ensemblewatershed,SSL4,num_features=30,0.503125,7.2340474128723145
167,Ensemblewatershed,SSL4,num_features=50,0.521875,7.281341314315796
168,watershed,SSL5,NA,0.5583333333333333,0.36052751541137695
169,IFT-SUM,SSL5,NA,0.5891666666666666,0.11696863174438477
170,RW,SSL5,beta=1.0,0.67,0.01238870620727539
171,RW,SSL5,beta=3.0,0.67,0.012271404266357422
172,RW,SSL5,beta=5.0,0.67,0.01200413703918457
173,PW,SSL5,beta=1.0:k=1,0.6716666666666666,1.3435428142547607
174,PW,SSL5,beta=1.0:k=3,0.6258333333333334,1.9565956592559814
175,PW,SSL5,beta=1.0:k=5,0.5908333333333333,2.5840041637420654
176,PW,SSL5,beta=1.0:k=10,0.5441666666666667,4.008392095565796
177,PW,SSL5,beta=3.0:k=1,0.6716666666666666,1.3547322750091553
178,PW,SSL5,beta=3.0:k=3,0.6191666666666666,2.063640832901001
179,PW,SSL5,beta=3.0:k=5,0.6091666666666666,2.6252474784851074
180,PW,SSL5,beta=3.0:k=10,0.5475,3.649749517440796
181,PW,SSL5,beta=5.0:k=1,0.6716666666666666,1.312816858291626
182,PW,SSL5,beta=5.0:k=3,0.6158333333333333,1.8420906066894531
183,PW,SSL5,beta=5.0:k=5,0.6075,2.5075550079345703
184,PW,SSL5,beta=5.0:k=10,0.5483333333333333,3.343919515609741
185,SVM,SSL5,C=0.1,0.8375,0.14496397972106934
186,SVM,SSL5,C=1.0,0.8291666666666667,0.14305949211120605
187,SVM,SSL5,C=3.0,0.8158333333333333,0.142134428024292
188,1NN,SSL5,NA,0.5891666666666666,0.15686893463134766
189,RFC,SSL5,max_depth=3,0.7191666666666666,0.1484375
190,RFC,SSL5,max_depth=4,0.7408333333333333,0.16250920295715332
191,RFC,SSL5,max_depth=5,0.7608333333333334,0.17710423469543457
192,RFC,SSL5,max_depth=6,0.7383333333333333,0.18747520446777344
193,RFC,SSL5,max_depth=7,0.745,0.19426941871643066
194,RFC,SSL5,max_depth=8,0.7366666666666667,0.2004375457763672
195,RFC,SSL5,max_depth=9,0.7441666666666666,0.20314931869506836
196,RFC,SSL5,max_depth=10,0.7333333333333333,0.20520877838134766
197,RFC,SSL5,max_depth=11,0.7275,0.2061138153076172
198,RFC,SSL5,max_depth=12,0.7216666666666667,0.20801496505737305
199,RFC,SSL5,max_depth=13,0.7225,0.20771241188049316
200,RFC,SSL5,max_depth=14,0.7416666666666667,0.2090921401977539
201,RFC,SSL5,max_depth=15,0.7425,0.20713114738464355
202,RFC,SSL5,max_depth=16,0.7383333333333333,0.20694303512573242
203,RFC,SSL5,max_depth=17,0.7325,0.20769572257995605
204,RFC,SSL5,max_depth=18,0.7291666666666666,0.20563960075378418
205,RFC,SSL5,max_depth=19,0.7291666666666666,0.20758748054504395
206,RFC,SSL5,max_depth=20,0.71,0.20951032638549805
207,Ensemblewatershed,SSL5,num_features=20,0.6375,38.68042302131653
208,Ensemblewatershed,SSL5,num_features=30,0.6408333333333334,38.936699867248535
209,Ensemblewatershed,SSL5,num_features=50,0.6266666666666667,38.884068965911865
210,watershed,SSL6,NA,0.9608333333333333,0.37551236152648926
211,IFT-SUM,SSL6,NA,0.8983333333333333,0.1219186782836914
212,RW,SSL6,beta=1.0,0.7691666666666667,0.04227733612060547
213,RW,SSL6,beta=3.0,0.89,0.4831094741821289
214,RW,SSL6,beta=5.0,0.9141666666666667,0.6683778762817383
215,PW,SSL6,beta=1.0:k=1,0.7366666666666667,4.136143445968628
216,PW,SSL6,beta=1.0:k=3,0.4825,6.853804349899292
217,PW,SSL6,beta=1.0:k=5,0.4141666666666667,9.951689958572388
218,PW,SSL6,beta=1.0:k=10,0.3675,15.25906491279602
219,PW,SSL6,beta=3.0:k=1,0.7366666666666667,4.075667858123779
220,PW,SSL6,beta=3.0:k=3,0.4791666666666667,6.854426860809326
221,PW,SSL6,beta=3.0:k=5,0.4125,9.891541004180908
222,PW,SSL6,beta=3.0:k=10,0.36583333333333334,15.208317041397095
223,PW,SSL6,beta=5.0:k=1,0.7366666666666667,4.128676652908325
224,PW,SSL6,beta=5.0:k=3,0.4841666666666667,6.9011242389678955
225,PW,SSL6,beta=5.0:k=5,0.4175,9.729700088500977
226,PW,SSL6,beta=5.0:k=10,0.37083333333333335,15.363787412643433
227,SVM,SSL6,C=0.1,0.3458333333333333,0.15611910820007324
228,SVM,SSL6,C=1.0,0.23416666666666666,0.15641093254089355
229,SVM,SSL6,C=3.0,0.24916666666666668,0.15697145462036133
230,1NN,SSL6,NA,0.8983333333333333,0.13255620002746582
231,RFC,SSL6,max_depth=3,0.7608333333333334,0.15544795989990234
232,RFC,SSL6,max_depth=4,0.8125,0.17373204231262207
233,RFC,SSL6,max_depth=5,0.8533333333333334,0.18648838996887207
234,RFC,SSL6,max_depth=6,0.8625,0.19832873344421387
235,RFC,SSL6,max_depth=7,0.8775,0.20568323135375977
236,RFC,SSL6,max_depth=8,0.8825,0.21031689643859863
237,RFC,SSL6,max_depth=9,0.9016666666666666,0.2119290828704834
238,RFC,SSL6,max_depth=10,0.8908333333333334,0.21259427070617676
239,RFC,SSL6,max_depth=11,0.8925,0.21112847328186035
240,RFC,SSL6,max_depth=12,0.8766666666666667,0.2135002613067627
241,RFC,SSL6,max_depth=13,0.8858333333333334,0.2135334014892578
242,RFC,SSL6,max_depth=14,0.8841666666666667,0.2156083583831787
243,RFC,SSL6,max_depth=15,0.8775,0.2130727767944336
244,RFC,SSL6,max_depth=16,0.8958333333333334,0.21217560768127441
245,RFC,SSL6,max_depth=17,0.8916666666666667,0.2133646011352539
246,RFC,SSL6,max_depth=18,0.8941666666666667,0.21255898475646973
247,RFC,SSL6,max_depth=19,0.8916666666666667,0.21489691734313965
248,RFC,SSL6,max_depth=20,0.8925,0.21615171432495117
249,Ensemblewatershed,SSL6,num_features=20,0.9266666666666666,37.56861209869385
250,Ensemblewatershed,SSL6,num_features=30,0.9475,38.110583782196045
251,Ensemblewatershed,SSL6,num_features=50,0.9341666666666667,39.672319173812866
252,watershed,SSL7,NA,0.6028309741881765,0.3583028316497803
253,IFT-SUM,SSL7,NA,0.6577851790174855,0.11354207992553711
254,RW,SSL7,beta=1.0,0.7968359700249792,0.012377738952636719
255,RW,SSL7,beta=3.0,0.7968359700249792,0.01229548454284668
256,RW,SSL7,beta=5.0,0.7968359700249792,0.01201009750366211
257,PW,SSL7,beta=1.0:k=1,0.7968359700249792,1.2811615467071533
258,PW,SSL7,beta=1.0:k=3,0.6727726894254787,1.9337341785430908
259,PW,SSL7,beta=1.0:k=5,0.6344712739383847,2.4916224479675293
260,PW,SSL7,beta=1.0:k=10,0.6136552872606161,3.2962841987609863
261,PW,SSL7,beta=3.0:k=1,0.7968359700249792,1.3176510334014893
262,PW,SSL7,beta=3.0:k=3,0.6736053288925895,1.9121534824371338
263,PW,SSL7,beta=3.0:k=5,0.6427976686094921,2.2205045223236084
264,PW,SSL7,beta=3.0:k=10,0.6169858451290591,3.0208852291107178
265,PW,SSL7,beta=5.0:k=1,0.7968359700249792,1.3155555725097656
266,PW,SSL7,beta=5.0:k=3,0.6761032472939217,1.929516077041626
267,PW,SSL7,beta=5.0:k=5,0.6353039134054954,2.146587371826172
268,PW,SSL7,beta=5.0:k=10,0.611157368859284,3.624072790145874
269,SVM,SSL7,C=0.1,0.5012489592006661,0.14455819129943848
270,SVM,SSL7,C=1.0,0.8509575353871773,0.14377880096435547
271,SVM,SSL7,C=3.0,0.8442964196502915,0.14415264129638672
272,1NN,SSL7,NA,0.6569525395503747,0.15633583068847656
273,RFC,SSL7,max_depth=3,0.7260616153205662,0.14688801765441895
274,RFC,SSL7,max_depth=4,0.7127393838467944,0.16370654106140137
275,RFC,SSL7,max_depth=5,0.723563696919234,0.17684030532836914
276,RFC,SSL7,max_depth=6,0.704412989175687,0.1888134479522705
277,RFC,SSL7,max_depth=7,0.7343880099916736,0.19525790214538574
278,RFC,SSL7,max_depth=8,0.7185678601165695,0.20220088958740234
279,RFC,SSL7,max_depth=9,0.7077435470441299,0.2038428783416748
280,RFC,SSL7,max_depth=10,0.697751873438801,0.20682692527770996
281,RFC,SSL7,max_depth=11,0.7177352206494588,0.20561480522155762
282,RFC,SSL7,max_depth=12,0.7019150707743547,0.20725393295288086
283,RFC,SSL7,max_depth=13,0.6844296419650291,0.2098398208618164
284,RFC,SSL7,max_depth=14,0.7252289758534555,0.21046209335327148
285,RFC,SSL7,max_depth=15,0.7268942547876769,0.20937156677246094
286,RFC,SSL7,max_depth=16,0.7119067443796836,0.21007037162780762
287,RFC,SSL7,max_depth=17,0.7019150707743547,0.2107982635498047
288,RFC,SSL7,max_depth=18,0.7227310574521232,0.2062835693359375
289,RFC,SSL7,max_depth=19,0.7144046627810158,0.21007728576660156
290,RFC,SSL7,max_depth=20,0.7077435470441299,0.20784854888916016
291,Ensemblewatershed,SSL7,num_features=20,0.720233139050791,38.169743061065674
292,Ensemblewatershed,SSL7,num_features=30,0.704412989175687,38.336052894592285
293,Ensemblewatershed,SSL7,num_features=50,0.6561199000832639,38.4379620552063
