id,method,dataset,paramters,accuracy,time
130,RW,SSL4,beta=5.0,0.515625,0.005705595016479492
131,PW,SSL4,beta=1.0:k=1,0.525,0.27689123153686523
132,PW,SSL4,beta=1.0:k=3,0.471875,0.4518866539001465
133,PW,SSL4,beta=1.0:k=5,0.4375,0.6117291450500488
134,PW,SSL4,beta=1.0:k=10,0.45625,0.7048914432525635
135,PW,SSL4,beta=3.0:k=1,0.525,0.2710249423980713
136,PW,SSL4,beta=3.0:k=3,0.475,0.4822816848754883
137,PW,SSL4,beta=3.0:k=5,0.471875,0.6092290878295898
138,PW,SSL4,beta=3.0:k=10,0.44375,0.7486891746520996
139,PW,SSL4,beta=5.0:k=1,0.525,0.27346348762512207
140,PW,SSL4,beta=5.0:k=3,0.48125,0.5030524730682373
141,PW,SSL4,beta=5.0:k=5,0.49375,0.6113858222961426
142,PW,SSL4,beta=5.0:k=10,0.459375,0.7481193542480469
143,SVM,SSL4,C=0.1,0.54375,0.006318330764770508
144,SVM,SSL4,C=1.0,0.575,0.005774497985839844
145,SVM,SSL4,C=3.0,0.609375,0.005696296691894531
146,1NN,SSL4,NA,0.525,0.0118408203125
147,RFC,SSL4,max_depth=3,0.58125,0.0960695743560791
148,RFC,SSL4,max_depth=4,0.5375,0.0999143123626709
149,RFC,SSL4,max_depth=5,0.590625,0.09861135482788086
150,RFC,SSL4,max_depth=6,0.584375,0.09970641136169434
151,RFC,SSL4,max_depth=7,0.578125,0.10131311416625977
152,RFC,SSL4,max_depth=8,0.559375,0.10040092468261719
153,RFC,SSL4,max_depth=9,0.540625,0.09919571876525879
154,RFC,SSL4,max_depth=10,0.565625,0.10183882713317871
155,RFC,SSL4,max_depth=11,0.53125,0.09994053840637207
156,RFC,SSL4,max_depth=12,0.559375,0.10057878494262695
157,RFC,SSL4,max_depth=13,0.575,0.10193157196044922
158,RFC,SSL4,max_depth=14,0.565625,0.10086774826049805
159,RFC,SSL4,max_depth=15,0.5375,0.10000133514404297
160,RFC,SSL4,max_depth=16,0.56875,0.1019430160522461
161,RFC,SSL4,max_depth=17,0.5625,0.09962987899780273
162,RFC,SSL4,max_depth=18,0.5625,0.09972548484802246
163,RFC,SSL4,max_depth=19,0.56875,0.10178756713867188
164,RFC,SSL4,max_depth=20,0.546875,0.10010790824890137
165,Ensemblewatershed,SSL4,num_features=20,0.521875,7.378145217895508
166,Ensemblewatershed,SSL4,num_features=30,0.50625,7.368671178817749
167,Ensemblewatershed,SSL4,num_features=50,0.51875,7.410799026489258
168,watershed,SSL5,NA,0.5008333333333334,0.34934425354003906
169,IFT-SUM,SSL5,NA,0.6275,0.1164095401763916
170,RW,SSL5,beta=1.0,0.6325,0.013184547424316406
171,RW,SSL5,beta=3.0,0.6325,0.012715816497802734
172,RW,SSL5,beta=5.0,0.6325,0.012379646301269531
173,PW,SSL5,beta=1.0:k=1,0.6341666666666667,1.3490536212921143
174,PW,SSL5,beta=1.0:k=3,0.6333333333333333,1.9605395793914795
175,PW,SSL5,beta=1.0:k=5,0.5825,2.421001672744751
176,PW,SSL5,beta=1.0:k=10,0.5241666666666667,4.159943342208862
177,PW,SSL5,beta=3.0:k=1,0.6341666666666667,1.3127362728118896
178,PW,SSL5,beta=3.0:k=3,0.63,2.0209944248199463
179,PW,SSL5,beta=3.0:k=5,0.5825,2.8157365322113037
180,PW,SSL5,beta=3.0:k=10,0.5316666666666666,3.7009224891662598
181,PW,SSL5,beta=5.0:k=1,0.6341666666666667,1.307957410812378
182,PW,SSL5,beta=5.0:k=3,0.6316666666666667,1.9551429748535156
183,PW,SSL5,beta=5.0:k=5,0.5891666666666666,2.362353563308716
184,PW,SSL5,beta=5.0:k=10,0.535,4.190943479537964
185,SVM,SSL5,C=0.1,0.8191666666666667,0.14471173286437988
186,SVM,SSL5,C=1.0,0.8216666666666667,0.14324426651000977
187,SVM,SSL5,C=3.0,0.8275,0.14316749572753906
188,1NN,SSL5,NA,0.6275,0.15778541564941406
189,RFC,SSL5,max_depth=3,0.745,0.14824819564819336
190,RFC,SSL5,max_depth=4,0.7341666666666666,0.16289901733398438
191,RFC,SSL5,max_depth=5,0.7575,0.17641592025756836
192,RFC,SSL5,max_depth=6,0.75,0.18869447708129883
193,RFC,SSL5,max_depth=7,0.7475,0.19599223136901855
194,RFC,SSL5,max_depth=8,0.7033333333333334,0.20247101783752441
195,RFC,SSL5,max_depth=9,0.7391666666666666,0.20328760147094727
196,RFC,SSL5,max_depth=10,0.7083333333333334,0.20605182647705078
197,RFC,SSL5,max_depth=11,0.7366666666666667,0.21024632453918457
198,RFC,SSL5,max_depth=12,0.755,0.207991361618042
199,RFC,SSL5,max_depth=13,0.7366666666666667,0.2078871726989746
200,RFC,SSL5,max_depth=14,0.7375,0.20763015747070312
201,RFC,SSL5,max_depth=15,0.7483333333333333,0.20729613304138184
202,RFC,SSL5,max_depth=16,0.7225,0.20784568786621094
203,RFC,SSL5,max_depth=17,0.7225,0.20781898498535156
204,RFC,SSL5,max_depth=18,0.74,0.20698881149291992
205,RFC,SSL5,max_depth=19,0.7333333333333333,0.20918655395507812
206,RFC,SSL5,max_depth=20,0.7358333333333333,0.20836138725280762
207,Ensemblewatershed,SSL5,num_features=20,0.6225,38.279242277145386
208,Ensemblewatershed,SSL5,num_features=30,0.6391666666666667,38.43183517456055
209,Ensemblewatershed,SSL5,num_features=50,0.6375,38.693225145339966
210,watershed,SSL6,NA,0.9516666666666667,0.3664977550506592
211,IFT-SUM,SSL6,NA,0.895,0.1525411605834961
212,RW,SSL6,beta=1.0,0.7775,0.04311060905456543
213,RW,SSL6,beta=3.0,0.885,0.5041887760162354
214,RW,SSL6,beta=5.0,0.9166666666666666,0.6555960178375244
215,PW,SSL6,beta=1.0:k=1,0.7191666666666666,4.1307103633880615
216,PW,SSL6,beta=1.0:k=3,0.4508333333333333,6.961777448654175
217,PW,SSL6,beta=1.0:k=5,0.4191666666666667,9.937005758285522
218,PW,SSL6,beta=1.0:k=10,0.35083333333333333,13.519865989685059
219,PW,SSL6,beta=3.0:k=1,0.7191666666666666,4.142079591751099
220,PW,SSL6,beta=3.0:k=3,0.4533333333333333,6.878685712814331
221,PW,SSL6,beta=3.0:k=5,0.4241666666666667,9.880465269088745
222,PW,SSL6,beta=3.0:k=10,0.3233333333333333,12.95088267326355
223,PW,SSL6,beta=5.0:k=1,0.7191666666666666,4.135798215866089
224,PW,SSL6,beta=5.0:k=3,0.4525,6.903855323791504
225,PW,SSL6,beta=5.0:k=5,0.4175,9.958202123641968
226,PW,SSL6,beta=5.0:k=10,0.35333333333333333,13.716827154159546
227,SVM,SSL6,C=0.1,0.18916666666666668,0.15731358528137207
228,SVM,SSL6,C=1.0,0.20166666666666666,0.15659260749816895
229,SVM,SSL6,C=3.0,0.21583333333333332,0.15588641166687012
230,1NN,SSL6,NA,0.895,0.12522244453430176
231,RFC,SSL6,max_depth=3,0.7641666666666667,0.15555024147033691
232,RFC,SSL6,max_depth=4,0.8275,0.17296910285949707
233,RFC,SSL6,max_depth=5,0.8808333333333334,0.18787097930908203
234,RFC,SSL6,max_depth=6,0.8933333333333333,0.19853687286376953
235,RFC,SSL6,max_depth=7,0.9,0.20621752738952637
236,RFC,SSL6,max_depth=8,0.9016666666666666,0.21021103858947754
237,RFC,SSL6,max_depth=9,0.89,0.2130439281463623
238,RFC,SSL6,max_depth=10,0.9091666666666667,0.2121894359588623
239,RFC,SSL6,max_depth=11,0.9041666666666667,0.21245336532592773
240,RFC,SSL6,max_depth=12,0.9066666666666666,0.21449613571166992
241,RFC,SSL6,max_depth=13,0.8941666666666667,0.21314334869384766
242,RFC,SSL6,max_depth=14,0.905,0.21174955368041992
243,RFC,SSL6,max_depth=15,0.9016666666666666,0.21271753311157227
244,RFC,SSL6,max_depth=16,0.91,0.22239041328430176
245,RFC,SSL6,max_depth=17,0.9058333333333334,0.21471023559570312
246,RFC,SSL6,max_depth=18,0.905,0.2135326862335205
247,RFC,SSL6,max_depth=19,0.9108333333333334,0.21283268928527832
248,RFC,SSL6,max_depth=20,0.9066666666666666,0.21213507652282715
249,Ensemblewatershed,SSL6,num_features=20,0.9358333333333333,37.40764665603638
250,Ensemblewatershed,SSL6,num_features=30,0.9408333333333333,37.90119004249573
251,Ensemblewatershed,SSL6,num_features=50,0.9433333333333334,39.35449194908142
252,watershed,SSL7,NA,0.5570358034970858,0.33423447608947754
253,IFT-SUM,SSL7,NA,0.6594504579517069,0.11334490776062012
254,RW,SSL7,beta=1.0,0.7743547044129891,0.013268232345581055
255,RW,SSL7,beta=3.0,0.7743547044129891,0.012717008590698242
256,RW,SSL7,beta=5.0,0.7743547044129891,0.012423992156982422
257,PW,SSL7,beta=1.0:k=1,0.7743547044129891,1.2771055698394775
258,PW,SSL7,beta=1.0:k=3,0.6835970024979184,1.960150957107544
259,PW,SSL7,beta=1.0:k=5,0.604496253122398,2.2109224796295166
260,PW,SSL7,beta=1.0:k=10,0.5653621981681932,3.329998731613159
261,PW,SSL7,beta=3.0:k=1,0.7743547044129891,1.278078556060791
262,PW,SSL7,beta=3.0:k=3,0.6844296419650291,2.074484348297119
263,PW,SSL7,beta=3.0:k=5,0.6086594504579517,2.3693699836730957
264,PW,SSL7,beta=3.0:k=10,0.5711906744379683,3.17742919921875
265,PW,SSL7,beta=5.0:k=1,0.7743547044129891,1.2662084102630615
266,PW,SSL7,beta=5.0:k=3,0.6835970024979184,1.9726274013519287
267,PW,SSL7,beta=5.0:k=5,0.6069941715237303,2.2363383769989014
268,PW,SSL7,beta=5.0:k=10,0.5770191507077436,3.303089141845703
269,SVM,SSL7,C=0.1,0.5012489592006661,0.14400386810302734
270,SVM,SSL7,C=1.0,0.8542880932556203,0.1429600715637207
271,SVM,SSL7,C=3.0,0.8509575353871773,0.14315247535705566
272,1NN,SSL7,NA,0.6602830974188176,0.15701818466186523
273,RFC,SSL7,max_depth=3,0.704412989175687,0.14718317985534668
274,RFC,SSL7,max_depth=4,0.6985845129059117,0.16350674629211426
275,RFC,SSL7,max_depth=5,0.7085761865112407,0.17612814903259277
276,RFC,SSL7,max_depth=6,0.6960865945045795,0.18767809867858887
277,RFC,SSL7,max_depth=7,0.7243963363863447,0.19470810890197754
278,RFC,SSL7,max_depth=8,0.7102414654454621,0.20044541358947754
279,RFC,SSL7,max_depth=9,0.7152373022481265,0.20330452919006348
280,RFC,SSL7,max_depth=10,0.7135720233139051,0.20338678359985352
281,RFC,SSL7,max_depth=11,0.7218984179850125,0.20795845985412598
282,RFC,SSL7,max_depth=12,0.723563696919234,0.20688152313232422
283,RFC,SSL7,max_depth=13,0.7177352206494588,0.2076117992401123
284,RFC,SSL7,max_depth=14,0.7094088259783514,0.20693206787109375
285,RFC,SSL7,max_depth=15,0.7227310574521232,0.2064828872680664
286,RFC,SSL7,max_depth=16,0.6902581182348043,0.20863938331604004
287,RFC,SSL7,max_depth=17,0.6919233971690258,0.20812082290649414
288,RFC,SSL7,max_depth=18,0.7110741049125728,0.20772790908813477
289,RFC,SSL7,max_depth=19,0.7152373022481265,0.2065575122833252
290,RFC,SSL7,max_depth=20,0.7127393838467944,0.20700693130493164
291,Ensemblewatershed,SSL7,num_features=20,0.6819317235636969,37.428489208221436
292,Ensemblewatershed,SSL7,num_features=30,0.6677768526228143,37.53611087799072
293,Ensemblewatershed,SSL7,num_features=50,0.6552872606161532,37.886714220047
