id,method,dataset,paramters,accuracy,time
299,PW,SSL1,beta=1.0:k=1,0.9783513738551207,0.9383604526519775
300,PW,SSL1,beta=1.0:k=3,0.97751873438801,1.5149791240692139
301,PW,SSL1,beta=1.0:k=5,0.9750208159866778,2.2925734519958496
302,PW,SSL1,beta=1.0:k=10,0.974188176519567,2.903684377670288
303,PW,SSL1,beta=3.0:k=1,0.9758534554537885,0.8518719673156738
304,PW,SSL1,beta=3.0:k=3,0.9733555370524563,1.118870496749878
305,PW,SSL1,beta=3.0:k=5,0.9716902581182348,1.3534338474273682
306,PW,SSL1,beta=3.0:k=10,0.9733555370524563,1.881406545639038
307,PW,SSL1,beta=5.0:k=1,0.9758534554537885,0.8522486686706543
308,PW,SSL1,beta=5.0:k=3,0.9758534554537885,0.948296308517456
309,PW,SSL1,beta=5.0:k=5,0.9758534554537885,1.135895013809204
310,PW,SSL1,beta=5.0:k=10,0.9758534554537885,1.4018657207489014
341,PW,SSL2,beta=1.0:k=1,0.9008333333333334,0.9578371047973633
342,PW,SSL2,beta=1.0:k=3,0.9591666666666666,1.399432897567749
343,PW,SSL2,beta=1.0:k=5,0.94,2.335117816925049
344,PW,SSL2,beta=1.0:k=10,0.9325,2.999723196029663
345,PW,SSL2,beta=3.0:k=1,0.91,1.0842411518096924
346,PW,SSL2,beta=3.0:k=3,0.91,1.4705278873443604
347,PW,SSL2,beta=3.0:k=5,0.9108333333333334,1.9803712368011475
348,PW,SSL2,beta=3.0:k=10,0.9158333333333334,2.3997280597686768
349,PW,SSL2,beta=5.0:k=1,0.8966666666666666,0.9973623752593994
350,PW,SSL2,beta=5.0:k=3,0.8966666666666666,1.3740475177764893
351,PW,SSL2,beta=5.0:k=5,0.8958333333333334,1.6769559383392334
352,PW,SSL2,beta=5.0:k=10,0.8941666666666667,2.619946002960205
383,PW,SSL3,beta=1.0:k=1,0.78,2.448146343231201
384,PW,SSL3,beta=1.0:k=3,0.975,3.349976062774658
385,PW,SSL3,beta=1.0:k=5,0.9758333333333333,4.950732946395874
386,PW,SSL3,beta=1.0:k=10,0.9833333333333333,6.609768867492676
387,PW,SSL3,beta=3.0:k=1,0.9025,2.8152434825897217
388,PW,SSL3,beta=3.0:k=3,0.96,3.052321672439575
389,PW,SSL3,beta=3.0:k=5,0.98,3.759773015975952
390,PW,SSL3,beta=3.0:k=10,0.9825,5.733240127563477
391,PW,SSL3,beta=5.0:k=1,0.9633333333333334,3.194932699203491
392,PW,SSL3,beta=5.0:k=3,0.9833333333333333,3.000737190246582
393,PW,SSL3,beta=5.0:k=5,0.9833333333333333,4.094753265380859
394,PW,SSL3,beta=5.0:k=10,0.985,5.991010665893555
425,PW,SSL4,beta=1.0:k=1,0.534375,0.25193119049072266
426,PW,SSL4,beta=1.0:k=3,0.525,0.6036717891693115
427,PW,SSL4,beta=1.0:k=5,0.509375,0.729100227355957
428,PW,SSL4,beta=1.0:k=10,0.525,1.1295180320739746
429,PW,SSL4,beta=3.0:k=1,0.509375,0.2568495273590088
430,PW,SSL4,beta=3.0:k=3,0.55,0.43663454055786133
431,PW,SSL4,beta=3.0:k=5,0.496875,0.4886760711669922
432,PW,SSL4,beta=3.0:k=10,0.48125,0.7678155899047852
433,PW,SSL4,beta=5.0:k=1,0.54375,0.24451303482055664
434,PW,SSL4,beta=5.0:k=3,0.5125,0.33566927909851074
435,PW,SSL4,beta=5.0:k=5,0.490625,0.4183464050292969
436,PW,SSL4,beta=5.0:k=10,0.49375,0.5882606506347656
467,PW,SSL5,beta=1.0:k=1,0.635,1.159386396408081
468,PW,SSL5,beta=1.0:k=3,0.635,2.209131956100464
469,PW,SSL5,beta=1.0:k=5,0.635,2.0772833824157715
470,PW,SSL5,beta=1.0:k=10,0.635,3.0326852798461914
471,PW,SSL5,beta=3.0:k=1,0.635,1.025435447692871
472,PW,SSL5,beta=3.0:k=3,0.635,16.424175262451172
473,PW,SSL5,beta=3.0:k=5,0.635,17.903665781021118
474,PW,SSL5,beta=3.0:k=10,0.635,22.308221101760864
475,PW,SSL5,beta=5.0:k=1,0.635,0.9509658813476562
476,PW,SSL5,beta=5.0:k=3,0.635,16.646377086639404
477,PW,SSL5,beta=5.0:k=5,0.635,17.871973752975464
478,PW,SSL5,beta=5.0:k=10,0.635,22.349289178848267
509,PW,SSL6,beta=1.0:k=1,0.805,3.6568925380706787
510,PW,SSL6,beta=1.0:k=3,0.9083333333333333,5.294667720794678
511,PW,SSL6,beta=1.0:k=5,0.9125,7.054315090179443
512,PW,SSL6,beta=1.0:k=10,0.9233333333333333,11.199038028717041
513,PW,SSL6,beta=3.0:k=1,0.8858333333333334,4.83411169052124
514,PW,SSL6,beta=3.0:k=3,0.9058333333333334,4.6599390506744385
515,PW,SSL6,beta=3.0:k=5,0.905,6.916468620300293
516,PW,SSL6,beta=3.0:k=10,0.9125,9.412823677062988
517,PW,SSL6,beta=5.0:k=1,0.9091666666666667,5.0694496631622314
518,PW,SSL6,beta=5.0:k=3,0.9133333333333333,5.4230194091796875
519,PW,SSL6,beta=5.0:k=5,0.9158333333333334,6.860493183135986
520,PW,SSL6,beta=5.0:k=10,0.9158333333333334,8.963849306106567
551,PW,SSL7,beta=1.0:k=1,0.8101582014987511,1.135143518447876
552,PW,SSL7,beta=1.0:k=3,0.8101582014987511,1.8994359970092773
553,PW,SSL7,beta=1.0:k=5,0.8101582014987511,2.3679416179656982
554,PW,SSL7,beta=1.0:k=10,0.8101582014987511,2.9659481048583984
555,PW,SSL7,beta=3.0:k=1,0.8101582014987511,1.0010769367218018
556,PW,SSL7,beta=3.0:k=3,0.8101582014987511,15.982336282730103
557,PW,SSL7,beta=3.0:k=5,0.8101582014987511,17.34202551841736
558,PW,SSL7,beta=3.0:k=10,0.8101582014987511,21.813972234725952
559,PW,SSL7,beta=5.0:k=1,0.8101582014987511,0.9287562370300293
560,PW,SSL7,beta=5.0:k=3,0.8101582014987511,16.18401265144348
561,PW,SSL7,beta=5.0:k=5,0.8101582014987511,17.444238424301147
562,PW,SSL7,beta=5.0:k=10,0.8101582014987511,21.840607404708862
593,PW,SSL1,beta=1.0:k=1,0.9791840133222315,0.849083423614502
594,PW,SSL1,beta=1.0:k=3,0.9750208159866778,1.548227071762085
595,PW,SSL1,beta=1.0:k=5,0.9716902581182348,2.335984230041504
596,PW,SSL1,beta=1.0:k=10,0.9675270607826811,3.0624139308929443
597,PW,SSL1,beta=3.0:k=1,0.97751873438801,0.8506689071655273
598,PW,SSL1,beta=3.0:k=3,0.97751873438801,1.0995821952819824
599,PW,SSL1,beta=3.0:k=5,0.9791840133222315,1.3263945579528809
600,PW,SSL1,beta=3.0:k=10,0.9750208159866778,1.90659761428833
601,PW,SSL1,beta=5.0:k=1,0.97751873438801,0.846083402633667
602,PW,SSL1,beta=5.0:k=3,0.97751873438801,0.9619140625
603,PW,SSL1,beta=5.0:k=5,0.97751873438801,1.1304562091827393
604,PW,SSL1,beta=5.0:k=10,0.97751873438801,1.4058408737182617
635,PW,SSL2,beta=1.0:k=1,0.9083333333333333,0.976123571395874
636,PW,SSL2,beta=1.0:k=3,0.9591666666666666,1.4516630172729492
637,PW,SSL2,beta=1.0:k=5,0.93,2.751178741455078
638,PW,SSL2,beta=1.0:k=10,0.9358333333333333,3.0392651557922363
639,PW,SSL2,beta=3.0:k=1,0.9175,1.101921796798706
640,PW,SSL2,beta=3.0:k=3,0.9175,1.4829216003417969
641,PW,SSL2,beta=3.0:k=5,0.9175,2.0691304206848145
642,PW,SSL2,beta=3.0:k=10,0.9283333333333333,2.4225785732269287
643,PW,SSL2,beta=5.0:k=1,0.8991666666666667,1.0116207599639893
644,PW,SSL2,beta=5.0:k=3,0.8991666666666667,1.3970932960510254
645,PW,SSL2,beta=5.0:k=5,0.8991666666666667,1.7851848602294922
646,PW,SSL2,beta=5.0:k=10,0.8983333333333333,2.3709206581115723
677,PW,SSL3,beta=1.0:k=1,0.7825,2.4236106872558594
678,PW,SSL3,beta=1.0:k=3,0.9741666666666666,3.2497754096984863
679,PW,SSL3,beta=1.0:k=5,0.9808333333333333,4.8320887088775635
680,PW,SSL3,beta=1.0:k=10,0.9908333333333333,6.807242393493652
681,PW,SSL3,beta=3.0:k=1,0.9033333333333333,2.7550487518310547
682,PW,SSL3,beta=3.0:k=3,0.9541666666666667,3.05057954788208
683,PW,SSL3,beta=3.0:k=5,0.9783333333333334,3.6681203842163086
684,PW,SSL3,beta=3.0:k=10,0.99,5.949076414108276
685,PW,SSL3,beta=5.0:k=1,0.965,3.287835121154785
686,PW,SSL3,beta=5.0:k=3,0.9825,3.0355288982391357
687,PW,SSL3,beta=5.0:k=5,0.9891666666666666,4.2738988399505615
688,PW,SSL3,beta=5.0:k=10,0.9908333333333333,7.215557813644409
719,PW,SSL4,beta=1.0:k=1,0.5375,0.331928014755249
720,PW,SSL4,beta=1.0:k=3,0.534375,0.5132405757904053
721,PW,SSL4,beta=1.0:k=5,0.5875,0.7424600124359131
722,PW,SSL4,beta=1.0:k=10,0.5625,1.144904375076294
723,PW,SSL4,beta=3.0:k=1,0.546875,0.2572777271270752
724,PW,SSL4,beta=3.0:k=3,0.51875,0.4242277145385742
725,PW,SSL4,beta=3.0:k=5,0.553125,0.5296463966369629
726,PW,SSL4,beta=3.0:k=10,0.584375,0.7827277183532715
727,PW,SSL4,beta=5.0:k=1,0.5375,0.24458026885986328
728,PW,SSL4,beta=5.0:k=3,0.546875,0.33172082901000977
729,PW,SSL4,beta=5.0:k=5,0.5375,0.391101598739624
730,PW,SSL4,beta=5.0:k=10,0.559375,0.5903849601745605
761,PW,SSL5,beta=1.0:k=1,0.7358333333333333,1.1682684421539307
762,PW,SSL5,beta=1.0:k=3,0.7358333333333333,2.0783066749572754
763,PW,SSL5,beta=1.0:k=5,0.7358333333333333,1.9777579307556152
764,PW,SSL5,beta=1.0:k=10,0.7358333333333333,2.9605870246887207
765,PW,SSL5,beta=3.0:k=1,0.7358333333333333,0.9646849632263184
766,PW,SSL5,beta=3.0:k=3,0.7358333333333333,16.58673882484436
767,PW,SSL5,beta=3.0:k=5,0.7358333333333333,17.833527088165283
768,PW,SSL5,beta=3.0:k=10,0.7358333333333333,22.229398250579834
769,PW,SSL5,beta=5.0:k=1,0.7358333333333333,0.9437370300292969
770,PW,SSL5,beta=5.0:k=3,0.7358333333333333,16.597349405288696
771,PW,SSL5,beta=5.0:k=5,0.7358333333333333,17.784507036209106
772,PW,SSL5,beta=5.0:k=10,0.7358333333333333,22.054797172546387
803,PW,SSL6,beta=1.0:k=1,0.7816666666666666,4.8812501430511475
804,PW,SSL6,beta=1.0:k=3,0.8958333333333334,6.804342746734619
805,PW,SSL6,beta=1.0:k=5,0.9191666666666667,9.038126945495605
806,PW,SSL6,beta=1.0:k=10,0.925,15.028750658035278
807,PW,SSL6,beta=3.0:k=1,0.8891666666666667,6.76905369758606
808,PW,SSL6,beta=3.0:k=3,0.9141666666666667,6.178316593170166
809,PW,SSL6,beta=3.0:k=5,0.9133333333333333,8.64592170715332
810,PW,SSL6,beta=3.0:k=10,0.93,12.246090173721313
811,PW,SSL6,beta=5.0:k=1,0.91,7.163693428039551
812,PW,SSL6,beta=5.0:k=3,0.9133333333333333,7.243800163269043
813,PW,SSL6,beta=5.0:k=5,0.9175,8.470232248306274
814,PW,SSL6,beta=5.0:k=10,0.9208333333333333,8.530825853347778
845,PW,SSL7,beta=1.0:k=1,0.7560366361365529,1.1212077140808105
846,PW,SSL7,beta=1.0:k=3,0.7560366361365529,2.1067895889282227
847,PW,SSL7,beta=1.0:k=5,0.7560366361365529,2.432868003845215
848,PW,SSL7,beta=1.0:k=10,0.7560366361365529,3.001835584640503
849,PW,SSL7,beta=3.0:k=1,0.7560366361365529,0.9407217502593994
850,PW,SSL7,beta=3.0:k=3,0.7560366361365529,16.189890384674072
851,PW,SSL7,beta=3.0:k=5,0.7560366361365529,18.87223792076111
852,PW,SSL7,beta=3.0:k=10,0.7560366361365529,22.52381443977356
853,PW,SSL7,beta=5.0:k=1,0.7560366361365529,0.9330599308013916
854,PW,SSL7,beta=5.0:k=3,0.7560366361365529,16.196280002593994
855,PW,SSL7,beta=5.0:k=5,0.7560366361365529,17.519657135009766
856,PW,SSL7,beta=5.0:k=10,0.7560366361365529,21.7520272731781
887,PW,SSL1,beta=1.0:k=1,0.9866777685262281,0.8536715507507324
888,PW,SSL1,beta=1.0:k=3,0.9766860949208993,1.4781808853149414
889,PW,SSL1,beta=1.0:k=5,0.9700249791840133,2.3084237575531006
890,PW,SSL1,beta=1.0:k=10,0.9675270607826811,2.90081787109375
891,PW,SSL1,beta=3.0:k=1,0.9850124895920067,0.8480534553527832
892,PW,SSL1,beta=3.0:k=3,0.9825145711906744,1.0944809913635254
893,PW,SSL1,beta=3.0:k=5,0.984179850124896,1.3396098613739014
894,PW,SSL1,beta=3.0:k=10,0.980849292256453,1.836078405380249
895,PW,SSL1,beta=5.0:k=1,0.9850124895920067,0.8439581394195557
896,PW,SSL1,beta=5.0:k=3,0.9850124895920067,0.9513401985168457
897,PW,SSL1,beta=5.0:k=5,0.9850124895920067,1.1351816654205322
898,PW,SSL1,beta=5.0:k=10,0.9850124895920067,1.393791913986206
929,PW,SSL2,beta=1.0:k=1,0.9091666666666667,0.9955251216888428
930,PW,SSL2,beta=1.0:k=3,0.9525,1.3932583332061768
931,PW,SSL2,beta=1.0:k=5,0.9366666666666666,2.4741337299346924
932,PW,SSL2,beta=1.0:k=10,0.94,3.0184080600738525
933,PW,SSL2,beta=3.0:k=1,0.9216666666666666,1.0708274841308594
934,PW,SSL2,beta=3.0:k=3,0.9216666666666666,1.4649527072906494
935,PW,SSL2,beta=3.0:k=5,0.9216666666666666,1.9616658687591553
936,PW,SSL2,beta=3.0:k=10,0.9308333333333333,2.509357452392578
