id,method,dataset,paramters,accuracy,time
157,RFC,SSL4,max_depth=13,0.484375,0.10094332695007324
158,RFC,SSL4,max_depth=14,0.5375,0.09970521926879883
159,RFC,SSL4,max_depth=15,0.51875,0.09949254989624023
160,RFC,SSL4,max_depth=16,0.5125,0.1009833812713623
161,RFC,SSL4,max_depth=17,0.503125,0.09888243675231934
162,RFC,SSL4,max_depth=18,0.515625,0.09915328025817871
163,RFC,SSL4,max_depth=19,0.5125,0.10024189949035645
164,RFC,SSL4,max_depth=20,0.4875,0.0988013744354248
165,Ensemblewatershed,SSL4,num_features=20,0.50625,7.140382528305054
166,Ensemblewatershed,SSL4,num_features=30,0.471875,7.136624336242676
167,Ensemblewatershed,SSL4,num_features=50,0.496875,7.207386016845703
168,watershed,SSL5,NA,0.5391666666666667,0.3641960620880127
169,IFT-SUM,SSL5,NA,0.6158333333333333,0.11748743057250977
170,RW,SSL5,beta=1.0,0.6225,0.012103796005249023
171,RW,SSL5,beta=3.0,0.6225,0.012315750122070312
172,RW,SSL5,beta=5.0,0.6225,0.01228189468383789
173,PW,SSL5,beta=1.0:k=1,0.6208333333333333,1.3055098056793213
174,PW,SSL5,beta=1.0:k=3,0.6033333333333334,1.9747178554534912
175,PW,SSL5,beta=1.0:k=5,0.5891666666666666,2.3520686626434326
176,PW,SSL5,beta=1.0:k=10,0.5533333333333333,3.570155143737793
177,PW,SSL5,beta=3.0:k=1,0.6208333333333333,1.3545277118682861
178,PW,SSL5,beta=3.0:k=3,0.6033333333333334,2.0121657848358154
179,PW,SSL5,beta=3.0:k=5,0.58,2.6262900829315186
180,PW,SSL5,beta=3.0:k=10,0.565,3.915680170059204
181,PW,SSL5,beta=5.0:k=1,0.6208333333333333,1.308800220489502
182,PW,SSL5,beta=5.0:k=3,0.6008333333333333,1.935523271560669
183,PW,SSL5,beta=5.0:k=5,0.5866666666666667,2.5700583457946777
184,PW,SSL5,beta=5.0:k=10,0.555,3.8606419563293457
185,SVM,SSL5,C=0.1,0.8533333333333334,0.1450815200805664
186,SVM,SSL5,C=1.0,0.8441666666666666,0.1430666446685791
187,SVM,SSL5,C=3.0,0.8383333333333334,0.1426551342010498
188,1NN,SSL5,NA,0.615,0.15849733352661133
189,RFC,SSL5,max_depth=3,0.7566666666666667,0.14825105667114258
190,RFC,SSL5,max_depth=4,0.7541666666666667,0.16354894638061523
191,RFC,SSL5,max_depth=5,0.7541666666666667,0.1761939525604248
192,RFC,SSL5,max_depth=6,0.7366666666666667,0.1880025863647461
193,RFC,SSL5,max_depth=7,0.7325,0.1955561637878418
194,RFC,SSL5,max_depth=8,0.75,0.20235872268676758
195,RFC,SSL5,max_depth=9,0.7375,0.20367741584777832
196,RFC,SSL5,max_depth=10,0.7533333333333333,0.2035832405090332
197,RFC,SSL5,max_depth=11,0.74,0.20673131942749023
198,RFC,SSL5,max_depth=12,0.7441666666666666,0.2045896053314209
199,RFC,SSL5,max_depth=13,0.7283333333333334,0.2088775634765625
200,RFC,SSL5,max_depth=14,0.7391666666666666,0.2048964500427246
201,RFC,SSL5,max_depth=15,0.745,0.20691490173339844
202,RFC,SSL5,max_depth=16,0.7558333333333334,0.20677661895751953
203,RFC,SSL5,max_depth=17,0.7541666666666667,0.20528697967529297
204,RFC,SSL5,max_depth=18,0.7441666666666666,0.2066340446472168
205,RFC,SSL5,max_depth=19,0.7658333333333334,0.20939040184020996
206,RFC,SSL5,max_depth=20,0.7566666666666667,0.2203998565673828
207,Ensemblewatershed,SSL5,num_features=20,0.5783333333333334,38.3193793296814
208,Ensemblewatershed,SSL5,num_features=30,0.5858333333333333,38.962865114212036
209,Ensemblewatershed,SSL5,num_features=50,0.6016666666666667,38.82089686393738
210,watershed,SSL6,NA,0.9558333333333333,0.377044677734375
211,IFT-SUM,SSL6,NA,0.8933333333333333,0.12280941009521484
212,RW,SSL6,beta=1.0,0.775,0.04372835159301758
213,RW,SSL6,beta=3.0,0.8941666666666667,0.5293595790863037
214,RW,SSL6,beta=5.0,0.9175,0.6755976676940918
215,PW,SSL6,beta=1.0:k=1,0.7291666666666666,4.178099870681763
216,PW,SSL6,beta=1.0:k=3,0.45,7.036405086517334
217,PW,SSL6,beta=1.0:k=5,0.36833333333333335,9.657849550247192
218,PW,SSL6,beta=1.0:k=10,0.3908333333333333,14.75880217552185
219,PW,SSL6,beta=3.0:k=1,0.7291666666666666,4.154452323913574
220,PW,SSL6,beta=3.0:k=3,0.45,6.901925086975098
221,PW,SSL6,beta=3.0:k=5,0.3675,9.78398084640503
222,PW,SSL6,beta=3.0:k=10,0.39166666666666666,14.473479270935059
223,PW,SSL6,beta=5.0:k=1,0.7291666666666666,4.155847072601318
224,PW,SSL6,beta=5.0:k=3,0.45,7.005850791931152
225,PW,SSL6,beta=5.0:k=5,0.37,9.97247838973999
226,PW,SSL6,beta=5.0:k=10,0.3925,15.049919366836548
227,SVM,SSL6,C=0.1,0.19666666666666666,0.15760278701782227
228,SVM,SSL6,C=1.0,0.205,0.15735816955566406
229,SVM,SSL6,C=3.0,0.21833333333333332,0.15594816207885742
230,1NN,SSL6,NA,0.8933333333333333,0.13057518005371094
231,RFC,SSL6,max_depth=3,0.7508333333333334,0.1551647186279297
232,RFC,SSL6,max_depth=4,0.7958333333333333,0.17417597770690918
233,RFC,SSL6,max_depth=5,0.8391666666666666,0.186568021774292
234,RFC,SSL6,max_depth=6,0.865,0.19855856895446777
235,RFC,SSL6,max_depth=7,0.8716666666666667,0.20676779747009277
236,RFC,SSL6,max_depth=8,0.8633333333333333,0.21018719673156738
237,RFC,SSL6,max_depth=9,0.8683333333333333,0.21103811264038086
238,RFC,SSL6,max_depth=10,0.8808333333333334,0.21285676956176758
239,RFC,SSL6,max_depth=11,0.875,0.21179986000061035
240,RFC,SSL6,max_depth=12,0.88,0.21286225318908691
241,RFC,SSL6,max_depth=13,0.8733333333333333,0.21354937553405762
242,RFC,SSL6,max_depth=14,0.8783333333333333,0.21280384063720703
243,RFC,SSL6,max_depth=15,0.8683333333333333,0.21303272247314453
244,RFC,SSL6,max_depth=16,0.8791666666666667,0.21338105201721191
245,RFC,SSL6,max_depth=17,0.8758333333333334,0.21286559104919434
246,RFC,SSL6,max_depth=18,0.8741666666666666,0.2149033546447754
247,RFC,SSL6,max_depth=19,0.8716666666666667,0.22124767303466797
248,RFC,SSL6,max_depth=20,0.8716666666666667,0.2156965732574463
249,Ensemblewatershed,SSL6,num_features=20,0.9391666666666667,37.265161752700806
250,Ensemblewatershed,SSL6,num_features=30,0.9491666666666667,37.85034203529358
251,Ensemblewatershed,SSL6,num_features=50,0.9491666666666667,39.400774240493774
252,watershed,SSL7,NA,0.5636969192339717,0.34976720809936523
253,IFT-SUM,SSL7,NA,0.6419650291423813,0.11549735069274902
254,RW,SSL7,beta=1.0,0.6844296419650291,0.012461423873901367
255,RW,SSL7,beta=3.0,0.6844296419650291,0.01210474967956543
256,RW,SSL7,beta=5.0,0.6844296419650291,0.012431621551513672
257,PW,SSL7,beta=1.0:k=1,0.6835970024979184,1.2795205116271973
258,PW,SSL7,beta=1.0:k=3,0.6261448792672772,1.9229042530059814
259,PW,SSL7,beta=1.0:k=5,0.6161532056619484,2.683408260345459
260,PW,SSL7,beta=1.0:k=10,0.556203164029975,3.2462215423583984
261,PW,SSL7,beta=3.0:k=1,0.6835970024979184,1.278700351715088
262,PW,SSL7,beta=3.0:k=3,0.6244796003330558,1.931751012802124
263,PW,SSL7,beta=3.0:k=5,0.611157368859284,2.5332119464874268
264,PW,SSL7,beta=3.0:k=10,0.5478767693588676,3.5164167881011963
265,PW,SSL7,beta=5.0:k=1,0.6835970024979184,1.3177590370178223
266,PW,SSL7,beta=5.0:k=3,0.6236469608659451,2.0416266918182373
267,PW,SSL7,beta=5.0:k=5,0.6119900083263947,2.582261800765991
268,PW,SSL7,beta=5.0:k=10,0.5537052456286428,3.5334272384643555
269,SVM,SSL7,C=0.1,0.5012489592006661,0.14506030082702637
270,SVM,SSL7,C=1.0,0.8426311407160699,0.1452465057373047
271,SVM,SSL7,C=3.0,0.8426311407160699,0.14311575889587402
272,1NN,SSL7,NA,0.6419650291423813,0.15732955932617188
273,RFC,SSL7,max_depth=3,0.7085761865112407,0.147475004196167
274,RFC,SSL7,max_depth=4,0.723563696919234,0.16384577751159668
275,RFC,SSL7,max_depth=5,0.7443796835970025,0.17707347869873047
276,RFC,SSL7,max_depth=6,0.7227310574521232,0.18871140480041504
277,RFC,SSL7,max_depth=7,0.7368859283930058,0.19466376304626465
278,RFC,SSL7,max_depth=8,0.7027477102414654,0.2019178867340088
279,RFC,SSL7,max_depth=9,0.701082431307244,0.20389223098754883
280,RFC,SSL7,max_depth=10,0.7443796835970025,0.2063455581665039
281,RFC,SSL7,max_depth=11,0.6985845129059117,0.20584678649902344
282,RFC,SSL7,max_depth=12,0.7152373022481265,0.21021556854248047
283,RFC,SSL7,max_depth=13,0.701082431307244,0.2097301483154297
284,RFC,SSL7,max_depth=14,0.7210657785179018,0.2082664966583252
285,RFC,SSL7,max_depth=15,0.742714404662781,0.21135711669921875
286,RFC,SSL7,max_depth=16,0.7302248126561199,0.21054959297180176
287,RFC,SSL7,max_depth=17,0.7127393838467944,0.20742535591125488
288,RFC,SSL7,max_depth=18,0.7227310574521232,0.21036028861999512
289,RFC,SSL7,max_depth=19,0.7318900915903414,0.2091372013092041
290,RFC,SSL7,max_depth=20,0.6985845129059117,0.20845937728881836
291,Ensemblewatershed,SSL7,num_features=20,0.6336386344712739,37.622331380844116
292,Ensemblewatershed,SSL7,num_features=30,0.6636136552872606,37.84072923660278
293,Ensemblewatershed,SSL7,num_features=50,0.6602830974188176,38.0334312915802
