id,method,dataset,paramters,accuracy,time
46,RW,SSL2,beta=5.0,0.8916666666666667,0.024328231811523438
47,PW,SSL2,beta=1.0:k=1,0.8966666666666666,1.0812785625457764
48,PW,SSL2,beta=1.0:k=3,0.8608333333333333,1.9902923107147217
49,PW,SSL2,beta=1.0:k=5,0.815,2.6091880798339844
50,PW,SSL2,beta=1.0:k=10,0.745,3.8306519985198975
51,PW,SSL2,beta=3.0:k=1,0.8966666666666666,1.1231541633605957
52,PW,SSL2,beta=3.0:k=3,0.86,2.0366051197052
53,PW,SSL2,beta=3.0:k=5,0.8183333333333334,2.63830304145813
54,PW,SSL2,beta=3.0:k=10,0.7483333333333333,3.803349733352661
55,PW,SSL2,beta=5.0:k=1,0.8966666666666666,1.043611764907837
56,PW,SSL2,beta=5.0:k=3,0.86,2.0606589317321777
57,PW,SSL2,beta=5.0:k=5,0.8183333333333334,2.6612722873687744
58,PW,SSL2,beta=5.0:k=10,0.7441666666666666,3.686654806137085
59,SVM,SSL2,C=0.1,0.8,0.07120800018310547
60,SVM,SSL2,C=1.0,0.8558333333333333,0.06909418106079102
61,SVM,SSL2,C=3.0,0.9058333333333334,0.05886101722717285
62,1NN,SSL2,NA,0.945,0.15770459175109863
63,RFC,SSL2,max_depth=3,0.8516666666666667,0.147536039352417
64,RFC,SSL2,max_depth=4,0.86,0.16227436065673828
65,RFC,SSL2,max_depth=5,0.8658333333333333,0.1745924949645996
66,RFC,SSL2,max_depth=6,0.8733333333333333,0.1865088939666748
67,RFC,SSL2,max_depth=7,0.8666666666666667,0.1942155361175537
68,RFC,SSL2,max_depth=8,0.875,0.20048308372497559
69,RFC,SSL2,max_depth=9,0.88,0.20224952697753906
70,RFC,SSL2,max_depth=10,0.8783333333333333,0.2042994499206543
71,RFC,SSL2,max_depth=11,0.8733333333333333,0.19765996932983398
72,RFC,SSL2,max_depth=12,0.8758333333333334,0.20418071746826172
73,RFC,SSL2,max_depth=13,0.8858333333333334,0.20699071884155273
74,RFC,SSL2,max_depth=14,0.8733333333333333,0.21010112762451172
75,RFC,SSL2,max_depth=15,0.8766666666666667,0.21008801460266113
76,RFC,SSL2,max_depth=16,0.875,0.20590925216674805
77,RFC,SSL2,max_depth=17,0.8783333333333333,0.20909357070922852
78,RFC,SSL2,max_depth=18,0.8716666666666667,0.2108592987060547
79,RFC,SSL2,max_depth=19,0.8616666666666667,0.2079143524169922
80,RFC,SSL2,max_depth=20,0.87,0.2037949562072754
81,Ensemblewatershed,SSL2,num_features=20,0.8966666666666666,29.918094873428345
82,Ensemblewatershed,SSL2,num_features=30,0.9008333333333334,29.975422382354736
83,Ensemblewatershed,SSL2,num_features=50,0.9108333333333334,30.220478296279907
84,watershed,SSL3,NA,0.995,0.7975177764892578
85,IFT-SUM,SSL3,NA,0.9691666666666666,0.2202920913696289
86,RW,SSL3,beta=1.0,0.8066666666666666,0.029244661331176758
87,RW,SSL3,beta=3.0,0.9066666666666666,0.18812322616577148
88,RW,SSL3,beta=5.0,0.9741666666666666,0.4159543514251709
89,PW,SSL3,beta=1.0:k=1,0.695,2.8321692943573
90,PW,SSL3,beta=1.0:k=3,0.5658333333333333,4.5939295291900635
91,PW,SSL3,beta=1.0:k=5,0.46416666666666667,6.963743209838867
92,PW,SSL3,beta=1.0:k=10,0.4725,10.612428903579712
93,PW,SSL3,beta=3.0:k=1,0.695,2.782820701599121
94,PW,SSL3,beta=3.0:k=3,0.5675,4.51337194442749
95,PW,SSL3,beta=3.0:k=5,0.4658333333333333,6.530733108520508
96,PW,SSL3,beta=3.0:k=10,0.47,10.085312843322754
97,PW,SSL3,beta=5.0:k=1,0.695,2.7879464626312256
98,PW,SSL3,beta=5.0:k=3,0.5666666666666667,4.523022413253784
99,PW,SSL3,beta=5.0:k=5,0.46416666666666667,6.5506041049957275
100,PW,SSL3,beta=5.0:k=10,0.44916666666666666,10.148787260055542
101,SVM,SSL3,C=0.1,0.525,0.13907289505004883
102,SVM,SSL3,C=1.0,0.5508333333333333,0.1388392448425293
103,SVM,SSL3,C=3.0,0.5591666666666667,0.14577531814575195
104,1NN,SSL3,NA,0.9691666666666666,0.10944128036499023
105,RFC,SSL3,max_depth=3,0.8975,0.14777183532714844
106,RFC,SSL3,max_depth=4,0.9316666666666666,0.16178631782531738
107,RFC,SSL3,max_depth=5,0.92,0.1755058765411377
108,RFC,SSL3,max_depth=6,0.9316666666666666,0.18301177024841309
109,RFC,SSL3,max_depth=7,0.93,0.1857776641845703
110,RFC,SSL3,max_depth=8,0.9383333333333334,0.19124460220336914
111,RFC,SSL3,max_depth=9,0.93,0.19098925590515137
112,RFC,SSL3,max_depth=10,0.9375,0.19387054443359375
113,RFC,SSL3,max_depth=11,0.9358333333333333,0.19274163246154785
114,RFC,SSL3,max_depth=12,0.9275,0.19366121292114258
115,RFC,SSL3,max_depth=13,0.9283333333333333,0.1940305233001709
116,RFC,SSL3,max_depth=14,0.94,0.19468402862548828
117,RFC,SSL3,max_depth=15,0.9283333333333333,0.19286155700683594
118,RFC,SSL3,max_depth=16,0.9383333333333334,0.19678092002868652
119,RFC,SSL3,max_depth=17,0.935,0.19300484657287598
120,RFC,SSL3,max_depth=18,0.9316666666666666,0.1931464672088623
121,RFC,SSL3,max_depth=19,0.9316666666666666,0.19466114044189453
122,RFC,SSL3,max_depth=20,0.93,0.19521331787109375
123,Ensemblewatershed,SSL3,num_features=20,0.9841666666666666,79.68724536895752
124,Ensemblewatershed,SSL3,num_features=30,0.9925,81.09832787513733
125,Ensemblewatershed,SSL3,num_features=50,1.0,83.58132863044739
126,watershed,SSL4,NA,0.5,0.07438921928405762
127,IFT-SUM,SSL4,NA,0.55625,0.026684045791625977
128,RW,SSL4,beta=1.0,0.515625,0.007963418960571289
129,RW,SSL4,beta=3.0,0.5125,0.011559009552001953
130,RW,SSL4,beta=5.0,0.515625,0.005311012268066406
131,PW,SSL4,beta=1.0:k=1,0.496875,0.2750239372253418
132,PW,SSL4,beta=1.0:k=3,0.49375,0.4995241165161133
133,PW,SSL4,beta=1.0:k=5,0.484375,0.6542949676513672
134,PW,SSL4,beta=1.0:k=10,0.49375,0.7033779621124268
135,PW,SSL4,beta=3.0:k=1,0.496875,0.2707555294036865
136,PW,SSL4,beta=3.0:k=3,0.490625,0.49091672897338867
137,PW,SSL4,beta=3.0:k=5,0.490625,0.5466675758361816
138,PW,SSL4,beta=3.0:k=10,0.490625,0.7790231704711914
139,PW,SSL4,beta=5.0:k=1,0.496875,0.23887395858764648
140,PW,SSL4,beta=5.0:k=3,0.49375,0.5383903980255127
141,PW,SSL4,beta=5.0:k=5,0.478125,0.6090037822723389
142,PW,SSL4,beta=5.0:k=10,0.50625,0.7813878059387207
143,SVM,SSL4,C=0.1,0.546875,0.0061113834381103516
144,SVM,SSL4,C=1.0,0.55,0.005966663360595703
145,SVM,SSL4,C=3.0,0.584375,0.005557060241699219
146,1NN,SSL4,NA,0.55625,0.012439727783203125
147,RFC,SSL4,max_depth=3,0.5625,0.09575581550598145
148,RFC,SSL4,max_depth=4,0.5375,0.0981435775756836
149,RFC,SSL4,max_depth=5,0.546875,0.09853434562683105
150,RFC,SSL4,max_depth=6,0.540625,0.09911108016967773
151,RFC,SSL4,max_depth=7,0.553125,0.10135984420776367
152,RFC,SSL4,max_depth=8,0.571875,0.09969973564147949
153,RFC,SSL4,max_depth=9,0.565625,0.0994408130645752
154,RFC,SSL4,max_depth=10,0.559375,0.10170245170593262
155,RFC,SSL4,max_depth=11,0.5625,0.09937143325805664
156,RFC,SSL4,max_depth=12,0.55,0.09945249557495117
157,RFC,SSL4,max_depth=13,0.5375,0.10166597366333008
158,RFC,SSL4,max_depth=14,0.5625,0.09972786903381348
159,RFC,SSL4,max_depth=15,0.55625,0.09943413734436035
160,RFC,SSL4,max_depth=16,0.55,0.1009833812713623
161,RFC,SSL4,max_depth=17,0.5,0.1000971794128418
162,RFC,SSL4,max_depth=18,0.5625,0.09970450401306152
163,RFC,SSL4,max_depth=19,0.534375,0.1018521785736084
164,RFC,SSL4,max_depth=20,0.5625,0.0993647575378418
165,Ensemblewatershed,SSL4,num_features=20,0.496875,7.369892597198486
166,Ensemblewatershed,SSL4,num_features=30,0.471875,7.388552665710449
167,Ensemblewatershed,SSL4,num_features=50,0.525,7.423299312591553
168,watershed,SSL5,NA,0.5491666666666667,0.35210084915161133
169,IFT-SUM,SSL5,NA,0.6083333333333333,0.11858320236206055
170,RW,SSL5,beta=1.0,0.5833333333333334,0.012312173843383789
171,RW,SSL5,beta=3.0,0.5833333333333334,0.012029409408569336
172,RW,SSL5,beta=5.0,0.5833333333333334,0.011980533599853516
173,PW,SSL5,beta=1.0:k=1,0.5866666666666667,1.3623299598693848
174,PW,SSL5,beta=1.0:k=3,0.6033333333333334,1.9413506984710693
175,PW,SSL5,beta=1.0:k=5,0.5616666666666666,2.423017740249634
176,PW,SSL5,beta=1.0:k=10,0.5458333333333333,3.9893388748168945
177,PW,SSL5,beta=3.0:k=1,0.5866666666666667,1.3617496490478516
178,PW,SSL5,beta=3.0:k=3,0.5958333333333333,1.9606404304504395
179,PW,SSL5,beta=3.0:k=5,0.5633333333333334,2.517965316772461
180,PW,SSL5,beta=3.0:k=10,0.55,3.6990864276885986
181,PW,SSL5,beta=5.0:k=1,0.5866666666666667,1.361121416091919
182,PW,SSL5,beta=5.0:k=3,0.6033333333333334,1.9418447017669678
183,PW,SSL5,beta=5.0:k=5,0.5558333333333333,2.0920212268829346
184,PW,SSL5,beta=5.0:k=10,0.5483333333333333,3.9187872409820557
185,SVM,SSL5,C=0.1,0.8291666666666667,0.14552831649780273
186,SVM,SSL5,C=1.0,0.8416666666666667,0.14336085319519043
187,SVM,SSL5,C=3.0,0.8425,0.14135098457336426
188,1NN,SSL5,NA,0.6083333333333333,0.15851402282714844
189,RFC,SSL5,max_depth=3,0.7533333333333333,0.1474628448486328
190,RFC,SSL5,max_depth=4,0.7541666666666667,0.16336750984191895
191,RFC,SSL5,max_depth=5,0.7641666666666667,0.17586565017700195
192,RFC,SSL5,max_depth=6,0.745,0.18709540367126465
193,RFC,SSL5,max_depth=7,0.7583333333333333,0.19349074363708496
194,RFC,SSL5,max_depth=8,0.7491666666666666,0.20894789695739746
195,RFC,SSL5,max_depth=9,0.7416666666666667,0.2072606086730957
196,RFC,SSL5,max_depth=10,0.75,0.20444798469543457
197,RFC,SSL5,max_depth=11,0.7591666666666667,0.20462918281555176
198,RFC,SSL5,max_depth=12,0.755,0.20671343803405762
199,RFC,SSL5,max_depth=13,0.7258333333333333,0.20589423179626465
200,RFC,SSL5,max_depth=14,0.755,0.20571255683898926
201,RFC,SSL5,max_depth=15,0.7391666666666666,0.2042703628540039
202,RFC,SSL5,max_depth=16,0.735,0.20663905143737793
203,RFC,SSL5,max_depth=17,0.7391666666666666,0.20713162422180176
204,RFC,SSL5,max_depth=18,0.7241666666666666,0.20618867874145508
205,RFC,SSL5,max_depth=19,0.7408333333333333,0.20784640312194824
206,RFC,SSL5,max_depth=20,0.7633333333333333,0.2055511474609375
207,Ensemblewatershed,SSL5,num_features=20,0.565,38.574519634246826
208,Ensemblewatershed,SSL5,num_features=30,0.6125,38.81361627578735
209,Ensemblewatershed,SSL5,num_features=50,0.5508333333333333,39.07443046569824
210,watershed,SSL6,NA,0.9416666666666667,0.3865480422973633
211,IFT-SUM,SSL6,NA,0.8825,0.1213371753692627
212,RW,SSL6,beta=1.0,0.7491666666666666,0.044513702392578125
213,RW,SSL6,beta=3.0,0.86,0.5390527248382568
214,RW,SSL6,beta=5.0,0.8916666666666667,0.6775496006011963
215,PW,SSL6,beta=1.0:k=1,0.6933333333333334,4.114606142044067
216,PW,SSL6,beta=1.0:k=3,0.43916666666666665,6.897312879562378
217,PW,SSL6,beta=1.0:k=5,0.4008333333333333,10.268117427825928
218,PW,SSL6,beta=1.0:k=10,0.3975,15.209508180618286
219,PW,SSL6,beta=3.0:k=1,0.6933333333333334,4.135502099990845
220,PW,SSL6,beta=3.0:k=3,0.435,6.903075933456421
221,PW,SSL6,beta=3.0:k=5,0.4033333333333333,9.748382568359375
222,PW,SSL6,beta=3.0:k=10,0.4141666666666667,14.568475008010864
223,PW,SSL6,beta=5.0:k=1,0.6933333333333334,4.135097980499268
224,PW,SSL6,beta=5.0:k=3,0.43416666666666665,6.8116865158081055
225,PW,SSL6,beta=5.0:k=5,0.39666666666666667,9.555847644805908
226,PW,SSL6,beta=5.0:k=10,0.4033333333333333,14.511719703674316
227,SVM,SSL6,C=0.1,0.1875,0.15650653839111328
228,SVM,SSL6,C=1.0,0.20083333333333334,0.15621018409729004
229,SVM,SSL6,C=3.0,0.22,0.15668153762817383
230,1NN,SSL6,NA,0.8825,0.12387347221374512
231,RFC,SSL6,max_depth=3,0.7516666666666667,0.15489983558654785
232,RFC,SSL6,max_depth=4,0.8058333333333333,0.1726086139678955
233,RFC,SSL6,max_depth=5,0.8316666666666667,0.1860332489013672
234,RFC,SSL6,max_depth=6,0.845,0.19742918014526367
235,RFC,SSL6,max_depth=7,0.8583333333333333,0.20856738090515137
236,RFC,SSL6,max_depth=8,0.8633333333333333,0.21894431114196777
237,RFC,SSL6,max_depth=9,0.8616666666666667,0.21147656440734863
238,RFC,SSL6,max_depth=10,0.8608333333333333,0.20902419090270996
239,RFC,SSL6,max_depth=11,0.8633333333333333,0.21279144287109375
240,RFC,SSL6,max_depth=12,0.8666666666666667,0.21143484115600586
241,RFC,SSL6,max_depth=13,0.8666666666666667,0.21166062355041504
242,RFC,SSL6,max_depth=14,0.8558333333333333,0.21113157272338867
243,RFC,SSL6,max_depth=15,0.8591666666666666,0.21145319938659668
244,RFC,SSL6,max_depth=16,0.8625,0.21292662620544434
245,RFC,SSL6,max_depth=17,0.8591666666666666,0.21028995513916016
246,RFC,SSL6,max_depth=18,0.8691666666666666,0.20966267585754395
247,RFC,SSL6,max_depth=19,0.8625,0.21029925346374512
248,RFC,SSL6,max_depth=20,0.86,0.21128034591674805
249,Ensemblewatershed,SSL6,num_features=20,0.9116666666666666,37.30964660644531
250,Ensemblewatershed,SSL6,num_features=30,0.915,37.78382420539856
251,Ensemblewatershed,SSL6,num_features=50,0.9425,39.38410568237305
252,watershed,SSL7,NA,0.5512073272273106,0.3376281261444092
253,IFT-SUM,SSL7,NA,0.6394671107410491,0.11382174491882324
254,RW,SSL7,beta=1.0,0.7860116569525396,0.012729406356811523
255,RW,SSL7,beta=3.0,0.7860116569525396,0.012252569198608398
256,RW,SSL7,beta=5.0,0.7860116569525396,0.012265443801879883
257,PW,SSL7,beta=1.0:k=1,0.7901748542880933,1.2658171653747559
258,PW,SSL7,beta=1.0:k=3,0.7060782681099084,1.9922842979431152
259,PW,SSL7,beta=1.0:k=5,0.6486261448792673,2.536339521408081
260,PW,SSL7,beta=1.0:k=10,0.5628642797668609,3.812091827392578
261,PW,SSL7,beta=3.0:k=1,0.7901748542880933,1.2893304824829102
262,PW,SSL7,beta=3.0:k=3,0.7019150707743547,1.9077403545379639
263,PW,SSL7,beta=3.0:k=5,0.6544546211490425,2.584333896636963
264,PW,SSL7,beta=3.0:k=10,0.5628642797668609,3.454556703567505
265,PW,SSL7,beta=5.0:k=1,0.7901748542880933,1.3208198547363281
266,PW,SSL7,beta=5.0:k=3,0.7019150707743547,1.9890382289886475
267,PW,SSL7,beta=5.0:k=5,0.652789342214821,2.439239501953125
268,PW,SSL7,beta=5.0:k=10,0.5828476269775187,3.6100521087646484
269,SVM,SSL7,C=0.1,0.5012489592006661,0.14442157745361328
270,SVM,SSL7,C=1.0,0.8442964196502915,0.14336323738098145
271,SVM,SSL7,C=3.0,0.8384679433805162,0.1415238380432129
272,1NN,SSL7,NA,0.6394671107410491,0.1571662425994873
273,RFC,SSL7,max_depth=3,0.7452123230641132,0.14725232124328613
274,RFC,SSL7,max_depth=4,0.7410491257285595,0.16339802742004395
275,RFC,SSL7,max_depth=5,0.7477102414654455,0.17621088027954102
276,RFC,SSL7,max_depth=6,0.7393838467943381,0.1867680549621582
277,RFC,SSL7,max_depth=7,0.7252289758534555,0.19391202926635742
278,RFC,SSL7,max_depth=8,0.701082431307244,0.20203661918640137
279,RFC,SSL7,max_depth=9,0.7127393838467944,0.20241689682006836
280,RFC,SSL7,max_depth=10,0.7085761865112407,0.20696282386779785
281,RFC,SSL7,max_depth=11,0.7352206494587843,0.20633745193481445
282,RFC,SSL7,max_depth=12,0.720233139050791,0.20719051361083984
283,RFC,SSL7,max_depth=13,0.7144046627810158,0.20884943008422852
284,RFC,SSL7,max_depth=14,0.7052456286427977,0.21078205108642578
285,RFC,SSL7,max_depth=15,0.7252289758534555,0.2059953212738037
286,RFC,SSL7,max_depth=16,0.7260616153205662,0.21545028686523438
287,RFC,SSL7,max_depth=17,0.7277268942547876,0.2101759910583496
288,RFC,SSL7,max_depth=18,0.7268942547876769,0.20834636688232422
289,RFC,SSL7,max_depth=19,0.7252289758534555,0.20764565467834473
290,RFC,SSL7,max_depth=20,0.7060782681099084,0.2074573040008545
291,Ensemblewatershed,SSL7,num_features=20,0.6802664446294754,37.61050343513489
292,Ensemblewatershed,SSL7,num_features=30,0.6611157368859284,37.900367736816406
293,Ensemblewatershed,SSL7,num_features=50,0.678601165695254,38.02426815032959
