id,method,dataset,paramters,accuracy,time
0,watershed,SSL1,NA,0.97751873438801,0.2595844268798828
1,IFT-SUM,SSL1,NA,0.9625312239800167,0.0913245677947998
2,RW,SSL1,beta=1.0,0.9800166527893422,0.011420965194702148
3,RW,SSL1,beta=3.0,0.984179850124896,0.009363651275634766
4,RW,SSL1,beta=5.0,0.984179850124896,0.009227275848388672
5,PW,SSL1,beta=1.0:k=1,0.9858451290591174,0.9782183170318604
6,PW,SSL1,beta=1.0:k=3,0.9383846794338052,1.4310717582702637
7,PW,SSL1,beta=1.0:k=5,0.9117402164862615,1.8889763355255127
8,PW,SSL1,beta=1.0:k=10,0.8601165695253955,2.5531280040740967
9,PW,SSL1,beta=3.0:k=1,0.9858451290591174,0.9808802604675293
10,PW,SSL1,beta=3.0:k=3,0.9383846794338052,1.44938063621521
11,PW,SSL1,beta=3.0:k=5,0.9125728559533722,1.9847357273101807
12,PW,SSL1,beta=3.0:k=10,0.8592839300582847,2.790785789489746
13,PW,SSL1,beta=5.0:k=1,0.9858451290591174,0.972806453704834
14,PW,SSL1,beta=5.0:k=3,0.9392173189009159,1.3342366218566895
15,PW,SSL1,beta=5.0:k=5,0.9117402164862615,1.909383773803711
16,PW,SSL1,beta=5.0:k=10,0.8559533721898418,2.4433140754699707
17,SVM,SSL1,C=0.1,0.5104079933388843,0.14185190200805664
18,SVM,SSL1,C=1.0,0.8934221482098251,0.13771486282348633
19,SVM,SSL1,C=3.0,0.9267277268942548,0.10388612747192383
20,1NN,SSL1,NA,0.9625312239800167,0.15691232681274414
21,RFC,SSL1,max_depth=3,0.9392173189009159,0.1467137336730957
22,RFC,SSL1,max_depth=4,0.9333888426311407,0.16170716285705566
23,RFC,SSL1,max_depth=5,0.948376353039134,0.17106842994689941
24,RFC,SSL1,max_depth=6,0.9433805162364696,0.18257784843444824
25,RFC,SSL1,max_depth=7,0.95503746877602,0.18704676628112793
26,RFC,SSL1,max_depth=8,0.9492089925062448,0.19452738761901855
27,RFC,SSL1,max_depth=9,0.9616985845129059,0.19359755516052246
28,RFC,SSL1,max_depth=10,0.9592006661115737,0.19640135765075684
29,RFC,SSL1,max_depth=11,0.9525395503746877,0.19553136825561523
30,RFC,SSL1,max_depth=12,0.948376353039134,0.1985480785369873
31,RFC,SSL1,max_depth=13,0.9616985845129059,0.19654369354248047
32,RFC,SSL1,max_depth=14,0.9575353871773522,0.19925665855407715
33,RFC,SSL1,max_depth=15,0.9542048293089093,0.19841766357421875
