id,method,dataset,paramters,accuracy,time
1619,RFC,SSL4,max_depth=5,0.584375,0.10440444946289062
1620,RFC,SSL4,max_depth=6,0.58125,0.10662603378295898
1621,RFC,SSL4,max_depth=7,0.571875,0.10544300079345703
1622,RFC,SSL4,max_depth=8,0.5625,0.10702848434448242
1623,RFC,SSL4,max_depth=9,0.58125,0.10512638092041016
1624,RFC,SSL4,max_depth=10,0.56875,0.10608148574829102
1625,RFC,SSL4,max_depth=11,0.56875,0.10557723045349121
1626,RFC,SSL4,max_depth=12,0.584375,0.10608148574829102
1627,RFC,SSL4,max_depth=13,0.584375,0.10511493682861328
1628,RFC,SSL4,max_depth=14,0.56875,0.10673713684082031
1629,RFC,SSL4,max_depth=15,0.578125,0.1052556037902832
1630,RFC,SSL4,max_depth=16,0.571875,0.1061713695526123
1631,RFC,SSL4,max_depth=17,0.565625,0.10545659065246582
1632,RFC,SSL4,max_depth=18,0.559375,0.10644650459289551
1633,RFC,SSL4,max_depth=19,0.565625,0.10498309135437012
1634,RFC,SSL4,max_depth=20,0.56875,0.10645794868469238
1659,RFC,SSL5,max_depth=3,0.7408333333333333,0.15484857559204102
1660,RFC,SSL5,max_depth=4,0.735,0.17269158363342285
1661,RFC,SSL5,max_depth=5,0.7266666666666667,0.18617796897888184
1662,RFC,SSL5,max_depth=6,0.7491666666666666,0.19822025299072266
1663,RFC,SSL5,max_depth=7,0.7541666666666667,0.20510196685791016
1664,RFC,SSL5,max_depth=8,0.7275,0.20921945571899414
1665,RFC,SSL5,max_depth=9,0.7291666666666666,0.21445989608764648
1666,RFC,SSL5,max_depth=10,0.7233333333333334,0.21604323387145996
1667,RFC,SSL5,max_depth=11,0.7358333333333333,0.21764063835144043
1668,RFC,SSL5,max_depth=12,0.7416666666666667,0.21441364288330078
1669,RFC,SSL5,max_depth=13,0.7433333333333333,0.21819257736206055
1670,RFC,SSL5,max_depth=14,0.7491666666666666,0.21547150611877441
1671,RFC,SSL5,max_depth=15,0.7358333333333333,0.2144620418548584
1672,RFC,SSL5,max_depth=16,0.7591666666666667,0.21596479415893555
1673,RFC,SSL5,max_depth=17,0.7341666666666666,0.21593117713928223
1674,RFC,SSL5,max_depth=18,0.725,0.21623945236206055
1675,RFC,SSL5,max_depth=19,0.745,0.21477341651916504
1676,RFC,SSL5,max_depth=20,0.7466666666666667,0.21657276153564453
1701,RFC,SSL6,max_depth=3,0.7758333333333334,0.1639270782470703
1702,RFC,SSL6,max_depth=4,0.8383333333333334,0.18253135681152344
1703,RFC,SSL6,max_depth=5,0.8675,0.19678735733032227
1704,RFC,SSL6,max_depth=6,0.8875,0.21025919914245605
1705,RFC,SSL6,max_depth=7,0.9016666666666666,0.21730613708496094
1706,RFC,SSL6,max_depth=8,0.8983333333333333,0.2212991714477539
1707,RFC,SSL6,max_depth=9,0.9041666666666667,0.22478055953979492
1708,RFC,SSL6,max_depth=10,0.9133333333333333,0.22339844703674316
1709,RFC,SSL6,max_depth=11,0.9083333333333333,0.22399520874023438
1710,RFC,SSL6,max_depth=12,0.91,0.2251741886138916
1711,RFC,SSL6,max_depth=13,0.9116666666666666,0.22484970092773438
1712,RFC,SSL6,max_depth=14,0.9075,0.22320795059204102
1713,RFC,SSL6,max_depth=15,0.8941666666666667,0.2238316535949707
1714,RFC,SSL6,max_depth=16,0.9108333333333334,0.22464680671691895
1715,RFC,SSL6,max_depth=17,0.9033333333333333,0.22456049919128418
1716,RFC,SSL6,max_depth=18,0.9041666666666667,0.22443747520446777
1717,RFC,SSL6,max_depth=19,0.9033333333333333,0.22340869903564453
1718,RFC,SSL6,max_depth=20,0.905,0.22348737716674805
1743,RFC,SSL7,max_depth=3,0.7052456286427977,0.1558542251586914
1744,RFC,SSL7,max_depth=4,0.7119067443796836,0.17260956764221191
1745,RFC,SSL7,max_depth=5,0.704412989175687,0.18556880950927734
1746,RFC,SSL7,max_depth=6,0.723563696919234,0.1994304656982422
1747,RFC,SSL7,max_depth=7,0.6927560366361366,0.20574951171875
1748,RFC,SSL7,max_depth=8,0.7077435470441299,0.2109682559967041
1749,RFC,SSL7,max_depth=9,0.6952539550374688,0.21576476097106934
1750,RFC,SSL7,max_depth=10,0.7227310574521232,0.21611857414245605
1751,RFC,SSL7,max_depth=11,0.701082431307244,0.2165687084197998
1752,RFC,SSL7,max_depth=12,0.7285595337218984,0.21502232551574707
1753,RFC,SSL7,max_depth=13,0.7110741049125728,0.2191309928894043
1754,RFC,SSL7,max_depth=14,0.7069109075770191,0.21825575828552246
1755,RFC,SSL7,max_depth=15,0.6885928393005828,0.21776890754699707
1756,RFC,SSL7,max_depth=16,0.7085761865112407,0.21714401245117188
1757,RFC,SSL7,max_depth=17,0.6877601998334721,0.21694302558898926
1758,RFC,SSL7,max_depth=18,0.7110741049125728,0.21978044509887695
1759,RFC,SSL7,max_depth=19,0.7218984179850125,0.21759867668151855
1760,RFC,SSL7,max_depth=20,0.6902581182348043,0.2165682315826416
1785,RFC,SSL1,max_depth=3,0.9616985845129059,0.15486693382263184
1786,RFC,SSL1,max_depth=4,0.9567027477102414,0.16928768157958984
1787,RFC,SSL1,max_depth=5,0.9525395503746877,0.18085098266601562
1788,RFC,SSL1,max_depth=6,0.9633638634471274,0.19373655319213867
1789,RFC,SSL1,max_depth=7,0.9666944213155704,0.19641733169555664
1790,RFC,SSL1,max_depth=8,0.9658617818484596,0.20051860809326172
1791,RFC,SSL1,max_depth=9,0.9683597002497918,0.2052440643310547
1792,RFC,SSL1,max_depth=10,0.9641965029142381,0.20737528800964355
1793,RFC,SSL1,max_depth=11,0.9683597002497918,0.20643210411071777
1794,RFC,SSL1,max_depth=12,0.9666944213155704,0.20847344398498535
1795,RFC,SSL1,max_depth=13,0.9625312239800167,0.20756030082702637
1796,RFC,SSL1,max_depth=14,0.9658617818484596,0.20550227165222168
1797,RFC,SSL1,max_depth=15,0.9650291423813488,0.20781326293945312
1798,RFC,SSL1,max_depth=16,0.9608659450457951,0.20874953269958496
1799,RFC,SSL1,max_depth=17,0.9650291423813488,0.21106362342834473
1800,RFC,SSL1,max_depth=18,0.9641965029142381,0.20793581008911133
1801,RFC,SSL1,max_depth=19,0.9625312239800167,0.2076730728149414
1802,RFC,SSL1,max_depth=20,0.9575353871773522,0.20676732063293457
1827,RFC,SSL2,max_depth=3,0.8608333333333333,0.15649032592773438
1828,RFC,SSL2,max_depth=4,0.87,0.17218899726867676
1829,RFC,SSL2,max_depth=5,0.8691666666666666,0.18599247932434082
1830,RFC,SSL2,max_depth=6,0.88,0.1972973346710205
1831,RFC,SSL2,max_depth=7,0.8766666666666667,0.2095632553100586
1832,RFC,SSL2,max_depth=8,0.8833333333333333,0.21512126922607422
1833,RFC,SSL2,max_depth=9,0.8775,0.21869397163391113
1834,RFC,SSL2,max_depth=10,0.8808333333333334,0.22338271141052246
1835,RFC,SSL2,max_depth=11,0.8841666666666667,0.22877836227416992
1836,RFC,SSL2,max_depth=12,0.8775,0.22565078735351562
1837,RFC,SSL2,max_depth=13,0.88,0.22359895706176758
1838,RFC,SSL2,max_depth=14,0.8883333333333333,0.22496342658996582
1839,RFC,SSL2,max_depth=15,0.8775,0.2265629768371582
1840,RFC,SSL2,max_depth=16,0.8741666666666666,0.22675824165344238
1841,RFC,SSL2,max_depth=17,0.8791666666666667,0.22660613059997559
1842,RFC,SSL2,max_depth=18,0.8833333333333333,0.2278578281402588
1843,RFC,SSL2,max_depth=19,0.875,0.21994352340698242
1844,RFC,SSL2,max_depth=20,0.88,0.23177480697631836
1869,RFC,SSL3,max_depth=3,0.8316666666666667,0.1542661190032959
1870,RFC,SSL3,max_depth=4,0.8725,0.16957974433898926
1871,RFC,SSL3,max_depth=5,0.8758333333333334,0.1804180145263672
1872,RFC,SSL3,max_depth=6,0.9008333333333334,0.1909327507019043
1873,RFC,SSL3,max_depth=7,0.9016666666666666,0.1946110725402832
1874,RFC,SSL3,max_depth=8,0.9066666666666666,0.19865107536315918
1875,RFC,SSL3,max_depth=9,0.9108333333333334,0.1976463794708252
1876,RFC,SSL3,max_depth=10,0.905,0.20090293884277344
1877,RFC,SSL3,max_depth=11,0.9091666666666667,0.20054078102111816
1878,RFC,SSL3,max_depth=12,0.9116666666666666,0.19965362548828125
1879,RFC,SSL3,max_depth=13,0.9083333333333333,0.20415306091308594
1880,RFC,SSL3,max_depth=14,0.9041666666666667,0.20212578773498535
1881,RFC,SSL3,max_depth=15,0.905,0.20412302017211914
1882,RFC,SSL3,max_depth=16,0.9108333333333334,0.20354938507080078
1883,RFC,SSL3,max_depth=17,0.9033333333333333,0.20572257041931152
1884,RFC,SSL3,max_depth=18,0.9125,0.20398354530334473
1885,RFC,SSL3,max_depth=19,0.9075,0.19917845726013184
1886,RFC,SSL3,max_depth=20,0.9091666666666667,0.20195937156677246
1911,RFC,SSL4,max_depth=3,0.571875,0.09940290451049805
1912,RFC,SSL4,max_depth=4,0.5625,0.10293865203857422
1913,RFC,SSL4,max_depth=5,0.565625,0.1033792495727539
1914,RFC,SSL4,max_depth=6,0.60625,0.10498523712158203
1915,RFC,SSL4,max_depth=7,0.59375,0.10381627082824707
1916,RFC,SSL4,max_depth=8,0.596875,0.10491228103637695
1917,RFC,SSL4,max_depth=9,0.55625,0.10358381271362305
1918,RFC,SSL4,max_depth=10,0.53125,0.10482501983642578
1919,RFC,SSL4,max_depth=11,0.559375,0.10413789749145508
1920,RFC,SSL4,max_depth=12,0.553125,0.10512328147888184
1921,RFC,SSL4,max_depth=13,0.596875,0.10439252853393555
1922,RFC,SSL4,max_depth=14,0.565625,0.10538196563720703
1923,RFC,SSL4,max_depth=15,0.58125,0.10396742820739746
1924,RFC,SSL4,max_depth=16,0.5625,0.10540151596069336
1925,RFC,SSL4,max_depth=17,0.590625,0.1032247543334961
1926,RFC,SSL4,max_depth=18,0.5875,0.10495734214782715
1927,RFC,SSL4,max_depth=19,0.553125,0.10370731353759766
1928,RFC,SSL4,max_depth=20,0.54375,0.10441040992736816
1953,RFC,SSL5,max_depth=3,0.7516666666666667,0.15470552444458008
1954,RFC,SSL5,max_depth=4,0.7516666666666667,0.1711876392364502
1955,RFC,SSL5,max_depth=5,0.7358333333333333,0.18432998657226562
1956,RFC,SSL5,max_depth=6,0.7508333333333334,0.19634199142456055
1957,RFC,SSL5,max_depth=7,0.7383333333333333,0.2043466567993164
1958,RFC,SSL5,max_depth=8,0.7408333333333333,0.20939850807189941
1959,RFC,SSL5,max_depth=9,0.7425,0.21169734001159668
1960,RFC,SSL5,max_depth=10,0.7416666666666667,0.214646577835083
1961,RFC,SSL5,max_depth=11,0.7433333333333333,0.2153458595275879
1962,RFC,SSL5,max_depth=12,0.7475,0.2160024642944336
1963,RFC,SSL5,max_depth=13,0.7375,0.21695709228515625
1964,RFC,SSL5,max_depth=14,0.7508333333333334,0.2170577049255371
1965,RFC,SSL5,max_depth=15,0.74,0.2173137664794922
1966,RFC,SSL5,max_depth=16,0.7608333333333334,0.21710467338562012
1967,RFC,SSL5,max_depth=17,0.7333333333333333,0.21726655960083008
1968,RFC,SSL5,max_depth=18,0.7416666666666667,0.21700048446655273
1969,RFC,SSL5,max_depth=19,0.7341666666666666,0.2177436351776123
1970,RFC,SSL5,max_depth=20,0.7233333333333334,0.21726179122924805
1995,RFC,SSL6,max_depth=3,0.7641666666666667,0.16508817672729492
1996,RFC,SSL6,max_depth=4,0.8475,0.1831960678100586
1997,RFC,SSL6,max_depth=5,0.875,0.1984868049621582
1998,RFC,SSL6,max_depth=6,0.9016666666666666,0.21128249168395996
1999,RFC,SSL6,max_depth=7,0.9133333333333333,0.2188558578491211
2000,RFC,SSL6,max_depth=8,0.9158333333333334,0.22261762619018555
